content,times,title
"为了学习电视台节目录制实况和采编播流程,提高专业课程学习实践的针对性,月,日,文化传播学院,级广播电视学专业,名学生在副院长成曙霞和任课教师王育红,孙源南的带领下,赴济南电视台和山东电视台进行了参观调研,在济南电视台,师生一行参观了各类演播和编辑播发部门,作为与山东女子学院第一次合作的参观活动,济南电视台高度重视,破例将大型演播室,实景演播室等所有类型演播录制场所以及节目编辑,播发控制区域向学生们开放,学生亲临演播编制现场,了解到完整的节目生产流程,记录了舞台灯光效果,机位配合,摄像操作等工作细节,详细调研了名牌栏目,有一说一,的运作内容,并与节目主持人启迪进行了互动交流,在参观中,同学们还就节目策划及后期制作等实际操作中遇到的困惑现场讨教,得到电视台专业人士的热心指导,下午,师生一行又来到山东电视台学习参观,正好赶上,我是大明星,节目录制决赛的部分内容,在录制现场,同学们既是观众,又是学习观摩者,节目精彩纷呈,主持人和嘉宾风趣幽默,学生不仅现场参与了综艺节目,同时也全方位观察了不同岗位人员的工作和配合,对节目生产有了更加直观和全面的认识,参观调研活动结束后,学生们纷纷表示开阔了眼界,对之前所学的知识有了对应和拓展,也看到了自己的不足,让学习有了更明确的目标,收获很大",2016/10/12,2014级广播电视学专业学生参观省市两家电视台
"年,月,日至,月,日,级文化产业管理专业,名学生在任课教师带领下深入安徽宏村进行了文化产业调研,本次调研是专业的独立实验课,共计,学时,学生通过文献调查,问卷调查以及实地调查等方法,从客栈经营,旅游特色产品开发,非物质文化遗产开发运营等角度进行了深入调研,通过课程的学习,学生掌握了文化产业调研的基本方法,提高了文化产业调研的基本能力,特别是数据收集与分析能力及调研报告的撰写能力等",2016/9/14,文化产业管理专业学生到安徽宏村进行文化产业调研
"月,日,文化传播学院,级文化产业管理专业共计,名学生在艾尔丽,陈亮老师的带领下,赴我校的实习就业双基地济南西城投资开发集团有限公司展开了为期两天的,品牌策划与营销,的课程学习,同学们首先在基地来老师的带领下参观了西城集团下属的济西国家湿地公园,高科农业公司和茶马驿站,参观过程中,来老师系统地就济西国家湿地公园的自然概况,高科农业园的特色高科技项目和茶马驿站的项目规划进行了详细的介绍,并耐心解答了同学们的疑问,基地安排了马术文化讲座,方便同学们深入了解茶马驿站品牌的定位及企业文化,根据各组初步确定的策划方向,同学们着手进行调研问卷设计,各组就如何开发和整合济西国家湿地公园,高科农业公司和茶马驿站三大项目的资源,如何进行品牌建设和品牌推广开展了讨论,基地董经理为同学们做了一场关于国际品牌营销的报告,并与同学们进行了深入的互动交流,现场氛围轻松愉快,同学们也纷纷表示受益良多,第二天下午,窗体顶端,实践课真正搬到实地,以实际品牌为项目,通过对品牌的深入接触,来完成品牌策划与营销方案,这不仅有助于补足理论学习的不足,也能够更有效地实现理论与实践的结合",2016/9/14,品牌课到品牌企业，文化产业管理专业学生赴济南西城集团调研
"月,日,文化传播学院,级广播电视学专业共计,名学生在李百晓,刘健彬老师的带领下,赴枣庄市台儿庄古城展开了为期,天的,纪录片创作,课程实训活动,师生一行分组熟悉古城内的主要景点,并了解了由饮食文化,手工技艺,酒文化,青楼文化等共同组成的运河文化,确定了,纪录片创作,的课程拍摄选题,老师们从可操作性,文化属性,艺术性等多方面对小组成员所选定的拍摄主题提出相应的意见和建议,为期一周的学习中,同学们在老师的指导下,依据自己所选主题从历史,文化,艺术等诸多角度对台儿庄古城进行了影像刻画并完成相关的后期制作工作,此次,纪录片创作,实训课程,同学们开阔了视野,提高了实践技能,同时,也改变了以往的授课方式,将课堂直接搬进了台儿庄古城,实现了理论与实践的无缝对接",2016/9/12,2013级广播电视学专业赴台儿庄古城开展《纪录片创作》课程实训活动
"金秋送爽,硕果累累,在这个充满喜悦的收获季节,我们迎来了第三十二个教师节,值此欢庆佳节之际,文化传播学院于,月,日下午,在博雅楼,会议室召开了教师节师生座谈会,座谈会结合,两学一做,工作的开展,师生共同探讨如何提高思想认识,尽职尽责为评建工作贡献力量,党总支副书记鲁晓平,常务副院长徐丽萍,副院长成曙霞,学院全体教师及部分学生党员代表参加了此次座谈会,座谈会上,师生欢聚一堂,畅谈如何做,四有,好老师,分享教书育人的经历与感悟,鲁书记首先向在座的全体教师致以诚挚的节日问候,赞扬了全体教师们辛勤努力的敬业精神,学生代表们给每位老师送上精美的节日贺卡和致全体教师的一封信,春风化雨,师恩难忘,对老师孜孜不倦的教诲和辛勤付出深表感恩之情,老师们面对学生送来的满满祝福甚是高兴与鼓舞,教师代表陈亮老师,与大家分享了教学相长的感悟,浸透着老师们对,三尺讲台,的无限热爱,徐院长做了最后的总结,要求大家贯彻落实好学院的导师制,以实际行动共同促进我院教书育人工作,文化传播学院通过此次活动,既激发了大家争做,四有,好老师爱岗情怀,又增强了整个学院团队迎评促建的凝聚力,还共同体悟加深了那份浓浓的师生之谊",2016/9/12,文化传播学院召开教师节师生座谈会
"月,日由文化传播学院学习部承办的面向我院全体学生的,我心中的最美老师,征文比赛圆满结束,本次征文比赛以我心中的最美老师为主题,以教师节为载体,让同学们以写作的形式书写与老师之间最真诚的感情,激发同学们对老师的谆谆教导的感激之情,营造温馨和谐的校园氛围,丰富学校德育内容,培养学生的人文素养,借教师节这一主题,弘扬正能量,活动一经推出,得到很多同学的积极响应,同学们纷纷以文字的形式来抒发对老师的最真的感情,参赛者围绕最美老师这一主题,用手中的笔书写与老师之间的最美情感,致以最诚挚的感谢,同时学院也借此次活动丰富了同学们的精神生活,让同学们明白,饮其流者怀其源,学其成时念吾师,的真谛,让师生情插上文字的翅膀,经过评比,最终获奖名单如下,一等奖,马玉雪,级文化产业管理,二等奖,韦庆梅,级广播电视学,谢晓艺,级广播电视学,三等奖,李,莹,级文化产业管理,苏魏,级广播电视学,蔺亚男,级广播电视学,优秀奖,董,洁,级文化产业管理,李夏,级文化产业管理,王梦琪,级文化产业管理,孟晗,级文化产业管理,黄,鑫,级文化产业管理,田莹薇,级文化产业管理",2016/9/9,文化传播学院成功开展“我心中的最美老师”征文比赛
"月,日上午,文化传播学院常务副院长徐丽萍一行来到西城投资开发集团有限公司,与公司茶马驿站经理就我院学生课程实践等相关问题进行了座谈,徐院长详细介绍了本学期课程开展情况,拟以品牌推广与营销,新闻调查两门课程开展合作教学,双方商定品牌推广与营销课程围绕茶马驿站马术文化的推广,茶马驿站品牌的建设等环节开展课程设计,并邀请知名品牌代理商开展讲座,新闻调查课程以茶马驿站活动及文化项目开展为报道主体内容,利用西城传媒各媒介平台推广发布,双方还就学生实习,就业等方面问题进行了深入细致的探讨,此次走访开拓了我院实习就业双基地的合作项目,增强了我院与实习基地的联系与合作",2016/9/2,文化传播学院与西城投资开发集团有限公司茶马驿站开展课程合作
"丹桂飘香,金秋送爽,月,日,山东女子学院文化传播学院学院迎来了,级新同学,新学期伊始,文化传播学院党总支就,迎新工作作了全面部署,在迎新工作中结合,两学一做,学习教育,扎实开展党员,亮身份,做表率,活动,全体师生党员在报到手续办理,学生志愿服务,专业知识咨询等方面为新生提供优质,热情,周到的服务,进一步推进了服务型党组织建设,早上,时,文化传播学院,学生党员志愿服务队,在新生入学登记,材料审核,宿舍分配,道路引领等各环节以,微笑,热情,大方,得体,的服务有条不紊展开,尤其新闻工作室,影视工作室的志愿者拿起手中摄像机,照相机不停的在用镜头记录着新生大学生活第一天的,新生活,心梦想,欣启航,的精彩的美丽瞬间,同时,迎新现场的,教工党员先锋岗,的老师们也忙的不亦乐乎,无论是火车站口,还是报到现场,一会儿与家长亲切交谈,一会儿为家长耐心解答生活学习所问,学生家长以欣慰满意的笑容加快了坚定匆忙的脚步,文化传播学院,迎新工作持续安排系列专题教育等活动,会为新生尽早融入大学生活和实现青春梦想保驾护航",2016/8/29,【喜迎新生来】??山东女子学院文化传播学院2016年迎新系列报道之一
"月,日,山东女子学院文化传播学院团总支开展了,暑期归来话收获,的主题团日活动,本次主题团日活动旨在让同学们总结,分享实践经验和成果,在主题团日活动中,同学们围绕主题畅所欲言,级新闻采编与制作的林荷丽同学分享了在四川支教的经历,级新闻采编与制作专业的郭瑜琳同学讲述了自己当道路协管员的点滴,级广播电视学的陈鑫同学介绍自己当辅导老师的心得体会,同学们纷纷表示,暑期实践是一个锻炼自己,融入社会的好机会,对今后的学习和生活有着针对性的指导作用,本次主题团日的召开使同学们在交流的过程中反思自己假期过的充实与否,暑期归来话收获,主题团日的开展及时总结了同学们社会实践的经验,为暑期生活画上了圆满的句号,也是新学期学习生活的起点",2016/8/26,??山东女子学院文化传播学院团总支开展“暑期归来话收获”主题团日活动
"月,日,山东女子学院贺兴利副院长,文化传播学院党总支鲁晓平副书记及李百晓老师到达台儿庄古城看望文化传播学院,木兰之花,社会实践团队的师生,并与台儿庄古城旅游发展有限集团的领导进行了会谈,就建立社会实践基地,就业实习基地等事项,达成了初步的合作意向,木兰之花,社会实践团队的同学们赴台儿庄古城开展了,新形势下文化旅游产业发展的战略选择,以枣庄市台儿庄文化古城营销为例,为期一周的实地调查,团队成员采访了该旅游集团宣传部门的工作人员和古城的游客,对于台儿庄古城在,互联网,经济形式下的变革展开深入了解,互联网,旅游,的模式使互联网与文化旅游行业深度融合,对于旅游产品的宣传,推广,营销起到了重要的作用,台儿庄古城非常重视官网,官方微博,微信的建设,并与,在线旅行社,充分合作,取得了良好的效果,贺兴利副院长认真听取了实践团队师生的社会调查情况汇报,叮嘱同学们珍惜难得的实践机会,学有所长,学有所思,学有所获,学以致用,在言谈举止中处处表现出山东女子学院学生的文化素养,以自己的文明良好习惯成为宣传学校的代言者,他还语重心长的询问同学们的吃住等生活和安全情况,同学们一致表示努力完成实践任务,以实际行动感谢学校领导和老师关怀与期望",2016/7/21,贺兴利副院长看望文化传播学院暑期社会实践师生
"月,日至,日,文化传播学院,木兰之花,团队到台儿庄古城开展了以,新形势下文化旅游产业发展的战略选择,以枣庄市台儿庄文化古城营销为例,为主题的暑期社会实践活动,木兰之花,团队属于,国情社情观察团,团队深入企业事业单位,切身感受党的十八大以来我国经济社会发展的新面貌新成就,深入领会,十三五,规划,四个全面,战略布局,深刻理解以习近平同志为总书记的党中央治国理政新理念新思想新战略,在指导老师的安排下,社会调查活动的前期,名团队成员分别到达枣庄市的市中区,山亭区,滕州市开展前期的资料收集和问卷调查工作,台儿庄古城肇始于,秦汉,有,天下第一庄,之称,清乾隆赐,年被列为国家重点文物保护单位,年在原址进行了恢复性重建,年被美国有线电视新闻网,评为,中国最美的四大水乡,李克强总理在十二届全国人大三次会议上首次提出,互联网,行动计划,国务院随后印发了,关于积极推进,互联网,行动的指导意见,对于旅游行业来说,旅游与互联网的深度融合发展已经成为不可阻挡的时代潮流,台儿庄古城积极推进,互联网,旅游,模式,开发了智能导游系统,建成在线互动网站及多功能票务系统,实现了身份证,二维码,一卡通等多形式票务服务,构建由官方网站,微信服务号,微博,论坛贴吧组成的传播平台等,我们希望通过实地的调查,采访,以,互联网,旅游,形式下的枣庄市台儿庄文化古城营销为例,探索新形势下的文化旅游产业发展的战略选择",2016/7/18,文化传播学院“木兰之花”团队赴台儿庄古城开展社会调查活动
"月,日上午,文化传播学院在博雅楼,召开全体党员大会,专题学习贯彻习近平总书记在庆祝中国共产党成立,周年大会上的重要讲话精神,党总支副书记鲁晓平主持会议,文化传播学院全体党员教师参加会议,首先,党总支宣传委员曹雪莲带领大家原文学习了习总书记在庆祝中国共产党成立,周年大会上的重要讲话精神,随后,鲁晓平从怎样做到不忘初心,继续前进做了主旨发言,她说,习近平总书记的,七一,讲话振奋人心,为我们党奋力推进中国特色社会主义伟大事业和全面推进党的建设新的伟大工程提供了强大精神动力和行动指南,具有重大现实意义和深远历史意义,对于习总书记在讲话中多次提到的,不忘初心,继续前进,她谈了自己的认识和体会,并要求各支部结合,两学一做,学习教育,在全体党员中开展,为什么入党,入党是为了什么,的思想心得交流活动,通过学习交流,深入理解和把握习总书记讲话的丰富内涵,精神实质和重大意义,真正使讲话精神内化于心,外化于行,尤其面对假期评建任务,每位党员都要吃苦耐劳,真正起到党员的模范带头作用,鲁晓平还对前期各支部,两学一做,学习教育情况做了总结,对每位党员的学习笔记做了点评,大会还传达了学校党委和职能部门要求部署,安排了学院假期工作,布置了每位人员的工作任务,成曙霞副院长带领大家原文学习了,山东女子学院综合改革方案,与会党员教师一致认为,认真领会讲话精神,严肃党内生活,严格工作纪律,克服自身困难,圆满完成评建工作任务,为学校发展作出贡献",2016/7/15,文化传播学院召开全体党员和全体教师大会
"学做结合,知行合一,传播美与和谐,用党员的理想信念守护职业初心,两学一做,学习心得",2016/7/8,文化传播学院“两学一做”学习心得体会
"月,日中午,文化传播学院在图书馆一楼报告厅举行,届毕业生毕业典礼,山东女子学院校长范素华,副校长贺兴利出席典礼,全体教师,毕业生,在校生代表参加了典礼,典礼由团总支书记曹雪莲主持,毕业典礼在嘹亮的国歌声中拉开帷幕,贺兴利副院长与学术委员会的教师们为优秀毕业生学生干部,优秀毕业生,优秀实习生等颁发了奖状与奖品,任课教师李攀,辅导员杨晓斐作为教师代表发言,向毕业班的同学们表达了师生情谊和诚挚祝福,毕业生刘志昊同学的发言,表达了对母校,老师的感恩之情,在校生代表王书琦表达了对学长的留恋与感谢之情,并表示要学习学长学姐们的拼搏精神,潜心学习,为女院合格评估做出应有贡献,鲁晓平副书记,成曙霞副院长分别致辞,为毕业生提出殷切期望,希望同学们承载着学校领导和老师的厚望,牢记,坤德含弘,至善尚美,校训,发扬女院人团结进取,求实创新的精神,内外兼修,努力践行爱国,敬业,诚信,友善的社会主义核心价值观,不忘初心,继续前进,学校范素华校长一直以来关爱着文化传播学院每位学生的成长与进步,在百忙中亲自为每位毕业生扶正流苏,合影留念,希望同学们时刻保持强烈的求知欲望,做一个自信立身,内心强大的人,涵养品格,提升境界,坚守心中的梦想,顽强拼博,勇于创新,去努力创造属于自己的美好未来,典礼在文化传播学院影视工作室特意为毕业生制作的视频,永远与你同行,的播放中落下帷幕,视频中记录了毕业生几度春夏秋冬的校园身影和全体教师的深情寄语,母校与老师一直会牵念你们,常回来看看,毕业生在即将启程,满是回忆的不舍中挥别母校,校长范素华讲话,校长范素华为毕业生代表扶正流苏并颁发学位证书,党总支副书记鲁晓平主持典礼,副院长成曙霞致辞,教师代表发言,辅导员代表发言,毕业生代表发言,在校生代表发言,校领导为优秀学生颁奖,学院领导为优秀班干部颁奖,学院教师为优秀实习生颁奖,学院教师为优秀学生颁奖,学院教师为优秀毕业生颁奖,学院教师为优秀学生干部颁奖",2016/7/6,文化传播学院举行2016届毕业生毕业典礼
"根据学院党总支,两学一做,专题学习教育部署,文化传播学院教工党支部,开展不同形式的纪念活动,喜迎中国共产党建党,周年,月,日下午,在博雅楼,会议室教工党支部开展了,知党史,感党恩,跟党走,一系列学习活动,纪念中国共产党建党,周年,全体党员一起观看视频,画说党史,追忆中国共产党,年辉煌历程与艰辛探索,重温入党誓词,坚定为共产主义奋斗终身的信仰,合唱,党啊,亲爱的妈妈,表达对党的美好祝愿,最后,大家结合本科教学合格评估工作,针对本次学习主题展开讨论,严肃认真地查漏补缺,整改存在的突出问题,本着,风气更正,劲头更足,成效更明显,的精神,将学院各项工作扎实推进",2016/7/1,文化传播学院开展“两学一做”专题学习教育活动
"月,日,文化传播学院团总支组织开展,学以看齐,做以尽责,微博话题活动,活动期间各支部的团员积极参与,通过微博表达了自己的看法,习近平总书记指出,好学才能上进,中国共产党人依靠学习走到了今天,也必然要依靠学习走向未来,并且结合,两学一做,的学习教育,坚持领会基础在学,关键在做,坚持学用结合,在本次微博活动中,也涌现出一批理解深刻的同学们,他们在微博上表达了自己对,学以看齐,做以尽责,话题的看法,其中来自,级广播电视学的翟宗晖在微博中提到,作为新时代的大学生,我们应该认真学习,丰富头脑,提高理论素养,结合自身来表达自己的看法,来自,级文化产业管理专业的江凤阳同学表示,践行,两学一做,树立正确的人生观,世界观,价值观,解决自身存在的不足,通过本次的微博活动,可以带动文化传播学院全体学生深刻体会,两学一做,的真正含义,努力做到,学,与,做,的有机统一",2016/6/25,文化传播学院成功开展#学以看齐，做以尽责#微博话题活动
"月,日下午,文化传播学院学生党支部在博雅楼,召开,两学一做,学习交流座谈会,全体党员集中学习了,中国共产党党章,和习近平总书记系列重要讲话精神,并就自己在学习中的体会进行了交流,在座谈会上,级广播电视学专业的郑晓婷介绍了自己在学习习近平总书记系列讲话中所关注到的一些名词,尤其对于,新常态,一词,她认为,新,区别于,旧,也区别于,常,是一种否定之否定的上升状态,级文化产业管理专业的王子璐发表了自己对,实干,的认识,说作为一名学生党员,努力学习,认真完成学生干部工作,就是在贯彻,实干,精神,这一看法也得到了大家的一致认可,最后,学生党支部书记进行了总结,学生党员应当脚踏实地,不说大话空话,从细节入手,树立良好的榜样形象,对于,两学一做,的精神内涵,应当是持续而深入性的学习,并付诸于实际行动",2016/6/24,文化传播学院学生党支部召开“两学一做”学习交流会
"月,日下午,文化传播学院在博雅楼,会议室开展了,两学一做,专题学习教育,文化传播学院全体党员及部分教师代表参加了会议,会上学习了,中国共产党廉洁自律准则,文化传播学院党风廉政建设责任制实施细则,文化传播学院党风廉政建设责任书,并就专项巡视情况的反馈意见,针对学院实际提出了要求,全体党员干部,进一步充分认识开展,两学一做,教育的重大意义,统一思想,凝聚共识,紧跟党委部署要求,按照,谁主管谁负责,一级抓一级,层层抓落实,的原则,扎实做好分管工作,各党支部根据问题清单,明确整改任务,加大整改措施,严格落实整改时限,把学习教育抓紧抓实,每位党员进一步增强责任感和使命感,切实增强政治素质和业务能力,立足岗位,在,迎评促建,工作中发挥先锋模范作用,接着,各党支部按照党总支布置,围绕当前毕业生离校在即,回顾过去,展望未来,如何做好,三育人,工作展开讨论,每位党员畅所欲言,一致认为,积极做好毕业生就业帮扶和离校后的跟踪联系与服务,重视人才培养质量的信息反馈和就业调研工作,同时还进行了为,届毕业生寄语的摄录环节,每位教师怀着依依惜别之情,为即将毕业离校的学子们送上嘱托与祝福",2016/6/24,文化传播学院开展“两学一做”专题学习教育
"按,今年,中国共产党将迎来,华诞,年来,党章指引,见证并展现了我们党成长,成熟,发展,壮大的光辉历程,是我们党奋斗历史的概括总结和高度浓缩,近日,本网推出,建党,周年,学党章,专题,让我们一起来追寻党章,重温党章,学习党章,尊崇党章,继续用党章指引我们不断前进,我们在,党章问答,栏目梳理了党章中一些备受关注的问题,邀请专家学者撰文解读,敬请关注,中国共产党章程,第一章第六条规定,预备党员必须面向党旗进行入党宣誓,这是党组织发展党员的一个必经程序,也是新党员入党的一种庄严仪式,对于大多数党员来说,这条规定并不陌生,但至于为什么必须举行入党宣誓仪式,很少有人讲得清楚,为了回答这个问题,不妨先对其进行一番历史考察,早在,年,共产主义者同盟章程,就对,入党宣誓,仪式作了规定,入盟宣誓时,支部主席先向被接收入盟的盟员宣读和说明章程相关的条文,告知入盟者应尽的义务,然后向入盟者发问,你愿意加入这个同盟吗,如果入盟者回答,愿意,那么支部主席就要他保证履行盟员的一切义务,宣布他为盟员并将他编入支部,这种,问答式,入党宣誓是马克思主义政党最初的一种仪式,对后来的各国共产党产生了很大的影响,中国共产党也不例外,在刚成立的几年里,中国共产党并没有严格的入党仪式,直到,年中共中央颁布,中央通告第五十三号,介绍新党员之变通办法,各团体中党团的组织与任务,之后才逐步形成,这份通告规定,新党员入党时必须经过入党仪式,并编入一个支部,此后,一些受马克思主义影响较大的工厂和学校举行入党宣誓时,一般在现场悬挂党旗,新党员面向党旗进行宣誓,大革命失败后,党转入地下斗争,为了保守秘密,取消了举行,入党宣誓仪式,的硬性规定,随着农村革命根据地的建立,入党宣誓仪式又逐步恢复并完善起来,形成了一套由,宣布仪式开始,介绍新党员简历,主持人讲话,新党员握拳宣誓,鼓励教育新党员,高唱,国际歌,组成的庄严程序,这些后来在实践中被广泛吸收和创造性运用,并形成更为规范成熟的程序,宣布开会,唱国际歌,向党旗及革命导师致敬,向为党的事业奋斗英勇殉难的同志敬默三分钟,支部书记报告,宣誓人报告简历及入党志愿和决心,介绍人报告介绍理由,经过及意见,解释誓词内容,宣誓,上级党委代表讲话,尽管入党宣誓仪式日益成熟,而且已为各地方基层党组织广泛运用,但是长期以来中共中央还只是把它看作是一种教育新党员的方式而不是入党必经的程序,因而也没有对入党宣誓仪式作统一规定,直至,年,党的十二大才正式把,预备党员必须面向党旗进行入党宣誓,载入党章,这一条规定为之后历届党章所沿用,标志着其历史地位的最终确立,通过回顾这段历史,我们不难发现,预备党员必须面向党旗进行入党宣誓,这一规定,之所以写入党章并作为发展新党员的必经程序,有着其历史的必然性和现实的重要性,归纳起来,主要体现在,第一,继承和发扬优良传统的必然要求,入党宣誓仪式在建党初期就已确立,而且在长期的革命与建设中一直保存下来,并在发展,壮大,纯洁党的队伍中发挥了重要作用,成为了党的优良传统,把这一仪式载入党章,充分体现了我们党对优良传统继承和发扬,第二,加强党员教育和党员自我教育的重要途径,通过庄严的入党宣誓仪式,可以使新党员牢记党对自己的要求,增强党性观念,终生不忘自己的誓言,提高政治责任感,使命感,在实践中努力把自己锻炼成为经得起各种严峻考验的合格的共产党员,第三,强化新党员身份认同和党组织的凝聚力的重要形式,面对党旗进行宣誓,是新党员对自己身份转换的一种正式确认,给予他以切身的心理体验,使其对党组织形成一种情感认知和认同,从而加强对党组织的,集体记忆,使党组织的凝聚力在无形中得以强化,总而言之,无论革命,建设还是改革开放新时期,尤其是在全面从严治党的当下,新党员入党之时举行庄严的入党宣誓仪式有着特殊的意义,党旗代表着党,面对党旗进行入党宣誓,是党员对党表示自愿承担政治责任和组织责任的决心,是强化党员党的意识,宗旨意识,政治意识,大局意识不可或缺的程序,对于加强和改进党的建设具有十分重要的意义,中共中央党史研究室陈坚",2016/6/23,建党95周年??学党章 入党为什么必须面向党旗进行宣誓
"月,日下午,文化传播学院组织全体党员开展,两学一做,集中学习教育,全体党员集中学习了,中国共产党纪律处分条例,关于推进高等教育综合改革的意见,郭翠芬书记,范素华院长就贯彻落实相关精神,推动学校改革发展的讲话要求,文化传播学院党总支严格落实学校党委部署,把握,基础在学,关键在做,的要求,为把学习教育各项任务不折不扣落到实处,聚焦中心工作,突出问题导向,公开,两学一做,问题清单,整改措施,整改时限与责任人,公布,两学一做,任务安排计划,全体党员集中学习了,中国共产党纪律处分条例,关于推进高等教育综合改革的意见,郭翠芬书记,范素华院长就贯彻落实相关精神,推动学校改革发展的讲话要求,要求各支部要抓实,做,这个关键,照着标准围绕中心做,对着实际工作中的问题改,努力做,四讲四有,合格党员,树立起共产党员的先锋形象,文化传播学院党总支将认真贯彻落实中央,省委和学校党委的部署要求,认真学习贯彻郭书记的重要讲话精神,通过扎实开展,两学一做,学习教育,努力提升党员素质,解放思想,改革创新,确保各项工作任务的落实",2016/6/17,文化传播学院开展“两学一做”集中学习教育
"加强党性,迎评促建,努力学习,争做新时代优秀共产党员",2016/6/17,文化传播学院“两学一做”学习心得体会
"为纪念伟大的诗人屈原,感受中华民族传统节日的韵味,传承传统文化,文化传播学院在,月,日至,年,月,日开展了,品味端午,传承文化,微博话题活动,本次活动中,文化传播学院同学在微博上踊跃发言,积极参与,活动开展期间共收到,余人次共,条微博,同学们从自己感兴趣的角度出发,文字感情饱满,图画声情并茂,表达了自己对端午节的理解与感悟以及对于屈原的缅怀之情,活动结束后,负责本次活动的学习部成员把同学们发来的所有微博消息汇总整理,并认真地进行层层筛选,最终,级广播电视学张呈雪,级广播电视学随萌萌等同学荣获各奖项,通过此次活动的举办,同学们利用新媒体等技术表达对于端午节的理解和对屈原的缅怀之情,不但使同学们不仅学到了更多关于端午节的知识,加深了对中国传统文化的理解,更有利于促进了同学们的全面发展,丰富校园文化",2016/6/13,文化传播学院开展“品味端午 传承文化”微博活动
"月,日,文化传播学院,避免,新常态,三个误区,新闻评论大赛落下帷幕,本次比赛共有,名同学参加,涌现出许多优秀作品,月,日,日,文化传播学院团总支组织开展,避免,新常态,三个误区,新闻评论活动,所谓,新常态,是指由过去的状态向一种新的相对稳定的常态的转变,是一个全面,持久,深刻变化的时期,是一个优化,调整,转型,升级并行的过程,习近平总书记强调要注意克服三种倾向,即将新常态当成一个事件,将新常态当成一个篮子,将新常态当成一个避风港,作为党领导下的共青团成员,也应时刻学习党的先进思想和理念,不断完善自我,来自,级广播电视学专业的申琪在评论中结合自己的理解和经济全球化来阐述了自己的观点,刘俣辰用最简洁的话语表达了自己的看法,此次新闻评论大赛的开展,希望同学们将所学知识与时事政治联系起来,锻炼和提高新闻评论的能力,加强对社会新闻热点的关注,提高自身的新闻素养,获奖名单,一等奖,级广播电视学,刘俣辰,申琪,二等奖,级广播电视学,王书琦,随萌萌,级新闻采编与制作,王晓,董悦,三等奖,级文化产业管理,管梓茹,级广播电视学,冯科伟,刘嘉玉,窦慧慧,苏萌,王维,韩丽丽",2016/6/11,文化传播学院团总支开展“避免‘新常态’三个误区”新闻评论大赛
"保持共产党人政治定力,维护学院意识形态安全,努力奉献,迎接评估",2016/6/8,文化传播学院“两学一做”学习心得体会
"为了使大家对考研有更深入的了解,帮助广大同学确定正确的奋斗目标,及时解决和处理在考研中遇到的各种困难和问题,端正考研态度,文化传播学院,月,日晚,在山东女子学院合班楼,举行了,扬帆起航,筑梦考研路,系列活动之,考研学子经验交流分享会,本次交流会首先由文化传播学院徐丽萍院长和三名教师对考研的相关问题做了讲解,随后由我院今年取研究生的,级广播电视新闻学专业的刘志昊,广西大学,李瑶,中国海洋大学,刘芳,桂林电子科技大学,姜婷,西北大学,胡秀情,黑龙江大学,于风,山东师范大学,位同学根据自身准备的考研学习过程和大家分享了经验,讲解了复习各科目的时间阶段安排,以及推荐相关科目的参考材料,优秀考研学子的精彩分享为同学们做了良好的榜样,赢得了同学们的阵阵掌声,现场氛围热烈,本次考研经验交流会不仅使同学们对考研有了更清楚,更深刻的认识,更激励了准备考研的同学在未来考研道路上迈出更加坚定的步伐",2016/6/7,文化传播学院成功开展“扬帆起航，筑梦考研路”系列活动之“考研学子经验交流分享会”
