content,times,title
"为提升院学生会新媒体中心的摄影能力和宣传水平,外国语学院于,月,日下午在博学楼,教室举办了新媒体摄影技术培训讲座,此次培训特邀请了文化传播学院的聂乐群,周嘉祺两位同学担任主讲人,我院新媒体中心全体成员参加,讲座伊始,聂乐群同学从摄影基础知识讲起,详细讲解了相机的基本持握方式,对焦,像素,分辨率,曝光,光圈,感光度,快门速度等专业知识,并通过现场互动的方式,向大家解释了液晶屏取景与光学取景的区别,鼓励大家随意找景拍摄练习,紧接着就大家平常拍照时存在的问题分享了解决方法,如快门越慢,进光越多,照片就越亮等,随后周嘉祺同学通过两张照片的对比,对构图标准进行详细讲解,着重分享了构图标准,如鲜明解释主题,突出表现整体形象,构图富有表现力等,最后,她为大家指出了一些新闻摄影的注意事项,建议大家多拍照片练习,提高拍摄水平,此次讲座的成功举办,不仅使同学们巩固了基本的摄影知识,掌握了实用的摄影技能,也有利于提高整个学院的新闻宣传质量,有利于推进我院宣传工作再上新台阶,为展示学院的良好形象打下坚实基础,外国语学院团总支",2021/5/25,外国语学院举办摄影技术培训讲座
"为激励广大青年坚定理想信念,在新时代坚定初心,牢记使命,在新征程中砥砺前行,担当作为,学院组织学生党员和优秀学生代表在辅导员带领下,于,月,日赴山东省档案馆参观学习,大家首先来到,不忘初心,牢记使命,主题教育档案文献展,进入展厅,不忘初心,牢记使命,几个大字映入眼帘,展厅内有序地悬挂着诸多印有历史事件与图片的展板,精练地再现了中华儿女在一次次血与火的淬炼与砥砺中殊死奋进的光辉历程,集中展现了中国共产党矢志不渝为人民谋幸福,为中华民族谋复兴的奋斗历程,整个展览既有厚重的历史积淀,又有强烈的时代气息,令观者深感震撼与激越之情,参观过程中讲解员对珍贵历史文献的解读,对原稿史料的故事生动还原,使大家受到了精神的再洗礼,思想的再升华,随后大家参观了中国档案珍品馆,还对山东省馆藏档案精品馆里陈列的山东省政权组织系统表,徐向前为山东人民题词等相关藏品进行了学习,参观过程中大家认真聆听讲解介绍,不时驻足细细品读,交流感悟,现场学习气氛浓厚,最后同行的辅导员老师也对现场的学生党员和共青团员提出了殷切希望,历史无声,档案有魂,通过此次参观活动,师生接受了一次深刻的爱国主义,革命传统和党性教育,更是接受了一次心灵上的洗礼,我们要落实习近平总书记在清华大学考察时的讲话精神,要肩负历史使命,坚定前进信心,立大志,明大德,成大才,担大任,努力成为堪当民族复兴重任的时代新人,让青春在为祖国,为民族,为人民,为人类的不懈奋斗中绽放绚丽之花,供稿人,曹丽娜,审稿人,耿华",2021/5/21,外国语学院组织学生赴山东省档案馆参观学习
"月,日下午,外国语学院党总支组织全体教工到济南战役纪念馆参观,重温济南战役史实,传承红色基因,加强党性锻炼,在鲜活生动的党史教育中汲取奋进力量,在济南战役纪念馆,教工党员在党旗下郑重地举起右手,重温入党誓词,随后,在讲解员的带领下,大家参观展厅大量的照片资料和革命文物,听讲解员解说史实资料,英雄事迹,对解放济南的光辉历史,对济南战役在解放战争中的历史地位和意义,对济南在党的领导下发生的翻天覆地的变化都有了更加直观和深刻的认识,本次活动是外国语学院党总支落实,双进,活动,深入开展党史学习教育的重要内容,通过此次红色革命传统教育活动,全体教工深刻感悟了,爱党爱军,依靠人民,英勇顽强,敢于胜利,的济南战役精神,大家纷纷表示,要做到学史明理,学史增信,学史崇德,学史力行,铭记革命先烈,传承红色基因,用忠诚诠释初心,用担当践行使命,将我们的人才培养,学科建设等不断推向前进,以高质量的学习教育成效推动学院高质量发展,为建设百年女大做出积极贡献,撰稿人,袁瑞霞,审稿人,耿华",2021/5/21,外国语学院党总支组织全体教工到济南战役纪念馆参观学习
"为加强校企合作,开拓应用型外语人才培养模式新思路,切实做好学生的专业实践和校外实习,就业工作,月,日上午,外国语学院相关负责人一行赴山东迪诺教育咨询有限公司进行调研,就深化合作渠道进行深入探讨,交流,双方正式签订了实习,就业双基地协议,迪诺教育总部位于山东济南,目前下设三十余所直营校,分校遍布齐鲁大地,是一家正在蓬勃发展的教育集团,主要课程涵盖迪诺英语,聪明兔汉子,迪彩美术,雅风小语种等板块,在校生逾万名,教职员工,余人,前期已有多名我院优秀毕业生在迪诺就业发展,调研过程中,双方在校企合作育人,横向课题研究等方面达成一致,为双方后续长期开展深入合作奠定了良好的基础,此次实习,就业基地的搭建,对我院培养适应我省经济社会发展所需要的高素质外语人才具有推动意义",2021/5/18,外国语学院与山东迪诺教育咨询有限公司达成校企深度合作意向
"为了进一步增强学生的安全意识,切实维护其人身财产安全,外国语学院于,月,日下午在博文楼,举办,防诈骗安全教育会,此次会议由外国语学院党总支副书记耿华主持,特别邀请长清区公安分局大学路派出所毕玉强警官做防诈骗知识普及教育,学校保卫处副处长马良莹,学院全体舍长参加此次活动,毕警官通过对电信诈骗,校园贷,套路贷等典型案件分析,围绕大学生的心理特征以及骗子的诈骗手段进行深入浅出的讲解,生动形象地揭示了骗子行骗的常用伎俩并传授了,防诈骗秘籍,毕警官提到大学生群体涉世未深,疏于防范,近年来已经成为遭受电信诈骗的高发人群,学习一定的防范诈骗的基本知识,提高防范诈骗的基本能力是非常有必要的,随后耿华强调我院高度重视防诈骗安全教育工作,要把网络诈骗防范工作纳入我院日常宣传工作中,切实加大宣传力度,有重点,有节奏地持续深入开展,做到,人人提醒,时时防范,确保有效预防,筑牢防网络诈骗的安全,防火墙,通过此次专题讲座,学生深入了解了网络诈骗案件的行骗手段和作案特点,提高了同学们自我保护安全意识,我院也将加强学生安全主题教育活动,努力构建更加安全,和谐,稳定的校园环境,外国语学院团总支,年,月,日",2021/5/14,外国语学院举办“防诈骗安全教育会”
"为进一步提高我校生源质量,适应新高考改革对招生工作提出的新任务新要求,推进优质生源基地建设,近日外国语学院相关负责人一行赴青岛市即墨区,与青岛长江学校,即墨区第五中学洽谈优质生源基地建设有关事项,并举行优质生源基地建设协议书签约暨授牌仪式,洽谈会上,外国语学院相关负责人代表学校,向两所高中有关负责人介绍了我校的办学历史,办学规模,人才培养,专业设置,师资力量,招生政策等情况,两所高中的相关负责人,也就所在学校的历史沿革,办学特色,教学成果等有关内容做了介绍,两所高中因都有相当数量的高考日语考生,对我校小语种专业很是关注,希望两校共同开展相关课程建设,师资培训等合作,双方还就今后在学生交流,教学教研合作,国际交流等问题进行了广泛而深入的交流探讨,为今后相关合作形成长效合作机制达成了初步意向,会后,外国语学院一行人参观了青岛长江学校并看望了在该校任教的我校英语专业,届优秀毕业生肖迪,了解她在工作中的表现,并对其今后的教学和专业发展进行了勉励,此次青岛两所高中与我校签署优质生源基地建设协议,是对我校办学水平的充分认可和高度信赖,将进一步提升我校生源质量,双方均表示将以搭建优质生源基地为合作契机,不断探索高校与高中之间的合作模式,逐步形成长效合作机制,共同打造合作共赢新局面",2021/5/8,学校与青岛市即墨区两所高中学校举行“优质生源基地”签约暨授牌仪式
"月,日下午,外国语学院党总支召开理论学习中心组学习会议,专题学习研讨社会主义革命和建设时期历史,并联系思想和工作实际进行交流,本次学习结合视频微党课,专题文章辅导等,党总支理论学习中心组成员参加会议,会议集体学习了,国史讲堂,系列理论视频之,党史微课,为何社会主义改造完成是伟大胜利,如何理解中共八大的历史贡献,中国共产党为何作出抗美援朝决策,学习了专题辅导文章,中共八大,探索社会主义建设道路的开端,党在社会主义革命和建设时期的奋斗历程及启示,与会成员在学习,中国共产党简史,论中国共产党历史,相关章节的基础上进行了深入交流研讨,会议认为,社会主义革命和建设时期是一段不断探索社会主义建设规律的历史,是我们党领导人民为国家富强,民族复兴,人民幸福不懈奋斗的历史,这段历史启示在借鉴和吸取外来的经验和教训同时要注重与中国实际相结合,我们在继承社会主义革命和建设时期的宝贵经验和伟大精神时,要结合学院的具体情况,不畏艰难,大胆创新,将学院的各项工作不断推向前进,会议要求,党总支理论中心组成员要提高政治站位,在党史学习教育中发挥示范带头作用,带着问题意识去研究思考,守住初心,追根溯源,寻找事物发展的本源,切实解决实际问题,供稿人,袁瑞霞,供稿单位审核人,耿华",2021/4/29,外国语学院党总支理论学习中心组 专题学习研讨社会主义革命和建设时期历史
"为贯彻落实党史学习教育精神,推进志愿服务实践活动的深入开展,外国语学院于,月,日下午组织学生赴长清区特殊教育学校开展,情暖童心,相伴成长,志愿服务活动,这次活动由学院辅导员曹丽娜老师带队,共有,名同学参与,由学生党员和青协成员组成,志愿者刚下车,就受到了孩子们的热情欢迎,活动伊始,志愿者为孩子们送上了精心准备的文具和玩具小礼物,并与他们进行了,一对一,的互动交流,志愿者们分组进班,跟孩子们一起折纸,画画,写字和背诗,用爱心和行动温暖他们,随后,志愿者们献上了精心排练的歌曲,小跳蛙,和,你笑起来真好看,并进行了,大风吹,搭河过桥,等游戏互动,进一步拉近了和孩子们的距离,增进了感情,整个活动过程中充满了欢声笑语,洋溢着温暖,志愿者们对孩子们充满耐心,活动丰富形式多样,受到了长清区特殊教育学校师生的好评,此次活动让志愿者们从中得到锻炼和教育,进一步提升了综合素质,同时也增强了我院学生关爱他人,传递温暖,服务社会的意识,我院自,年就与长清区特殊教育学校建立了联系,并将其作为长期志愿服务活动对象,今后我们将继续坚持,开展更多有意义的志愿服务活动",2021/4/23,外国语学院开展 “情暖童心，相伴成长”志愿服务活动
"为加强对宿舍的安全和卫生教育管理,推进学院标准化宿舍建设,充分发挥宿舍长的带头作用,外国语学院于,月,日在博文楼,教室召开全体宿舍长会议,学院公寓辅导员巩茗珠主持会议,巩老师从三个方面开展安全卫生教育,首先,通报了近期学校安全卫生检查及晚归情况,对我院成绩的提高和进步,对各宿舍长的工作给予了充分肯定和鼓励,其次,带领学生再次学习了外国语学院标准化宿舍建设细则,强调高标准,严要求的重要性,其中特别强调了插排及床帘,违规电器禁用等安全问题,接着带领全体舍长细致学习了,学生手册,中关于宿舍管理的相关条例,使全体与会人员对相关校规校纪有了更深刻的理解,巩老师讲到,宿舍是学院的基本单位,宿舍长要增强责任心,经常提醒成员提高安全意识,认真督促宿舍成员及时清理宿舍卫生,一起努力,共同承担,齐心协力营造更好的学习和生活环境,希望通过本次会议,宿舍长能够进一步了解校规校纪,宿舍安全卫生细则及自身职责,及时传达通知和信息,以身作则带领整个宿舍共同建设一个良好的宿舍环境,更加有效地推进我院,安全,文明,和谐,地标准化宿舍建设,本次会议有利于增强学生的安全,卫生意识,调动了宿舍长的积极性和主动性,同时也促进了学生的自我管理能力的作用发挥,为外国语学院公寓管理工作开展打下了基础",2021/4/21,外国语学院召开全体宿舍长会议
"为贯彻落实习近平总书记在党史学习教育动员大会上的重要讲话精神,贯彻落实省厅和学校相关通知精神,学院认真组织师生积极收看新华社,国家相册,微纪录片,收看形式以师生个人收看为主,以集体收看为辅,并做好相关安排以确保收看效果,月,日下午全体教师集体收看了,国家相册,之,一个不能少,同时学习了学习强国平台微党课,中国共产党,名字的由来,学院教师收看完纪录片后深受感动,苏易安老师表示,一个不能少,这部纪录片介绍了在中国共产党领导下建国以来扫盲工作的卓越成就,在这部纪录片上,放牛娃在牛背上还在识字,渔家女在划船时还在认字,运动员在等待起跑的时间还在抓紧学习,全国人民学习文化热情高涨,从,年到,年,全国进行了四次大规模扫盲,全国文盲率骤降,这是中华民族对世界文明的巨大贡献,教育大业,育人为先,我们作为教育工作者,更要全身心的为祖国教育事业做出自己的贡献,张歆老师表示,百年大计,教育为本,强国富民,育人为先,这是我们平时再熟悉不过的口号,但未看过微纪录片可能有些人都没能意识到,新中国建国之初文盲率能达到,看似意料之外,也是情理之中,在当今学习强国的大背景之下,回首过往,一代代人历经和目睹了国民教育质的大飞跃,一个不能少,谁都别落下,在克服艰难险阻,砥砺前行的道路上,这绝对是一种奇迹,是中华民族伟大复兴的有力见证",2021/4/2,外国语学院组织集体收看《国家相册》微纪录片
"月,日下午,应外国语学院西班牙语专业邀请,中国海洋大学法意西语中心张巧云老师来我校开展了题为,西班牙语专业就业,留学与,考试,的讲座,外国语学院应用西班牙语专业部分教师及,级全体同学参加讲座,张老师首先通过对多层次多领域招聘简章的解读,引导学生明确了目前就业市场上用人单位对于西语人才的普遍要求,即,国内高校毕业,海外留学经历,良好的西语能力和跨学科专业背景,随后对具有国际认可度的两个西班牙语水平测试体系即,和,考试进行了详细讲解和对比分析,另外,张老师还结合自身西班牙留学经验分享了西班牙留学申请要求,留学费用,留学生活等,鼓励同学们努力学好学校课程,积极为争取更高更广的个人发展空间做准备,讲座最后,张老师就学生提出的问题进行了回答,整个讲座过程中学生认真聆听,积极与张老师开展互动,现场气氛活跃,此次讲座在促进应用西班牙语专业建设,开拓师生视野等方面起到了积极推动作用",2021/4/2,应用西班牙语专业举行留学与SIELE考试讲座
"月,日上午,外国语学院党总支召开理论学习中心组学习会议,专题学习研讨新民主主义革命时期历史,本次学习采用个人自学思考与集体学习研讨相结合,常规学习与在线学习相结合的形式,党总支理论学习中心组成员参加会议,会议集体学习了,习近平对革命文物工作作出重要指示强调,切实把革命文物保护好管理好运用好,激发广大干部群众的精神力量,学习强国平台之党史故事,讲,血战湘江,遵义转折,视频和,中国共产党简史,相关章节,与会成员进行了深入交流研讨,会议认为,新民主主义革命时期是一个艰难曲折的过程,这段历史让我们更加坚信只有中国共产党才能带领中国走向胜利,中国共产党坚持实事求是,始终坚持把马克思列宁主义的普遍真理同中国革命的具体实践相结合的正确方向,这段历史启示我们要立足实际,实事求是,不忘初心,牢记使命,不断推动学院各项工作高质量发展,会议要求,提高政治判断力,政治领悟力,政治执行力,切实运用新民主主义革命胜利带给我们的经验和精神来解决学院和师生发展中的实际问题",2021/3/31,外国语学院党总支理论学习中心组专题学习研讨新民主主义革命时期历史
"根据省教育厅高教处通知要求,为提高教师教学能力与教学水平,助力教学质量提升,外国语学院于,月,日下午在博雅楼,录播室举行,外教社杯,全国高校外语教学大赛山东分赛区初赛,各教研室选送的青年教师参加此次比赛,部分青年骨干教师现场观摩学习,赛前,参赛教师根据比赛要求进行了精心准备,教学设计科学合理,对课程的整体把握到位,教材内容处理得当,授课目标明确,讲解清晰透彻,环环相扣,师生互动方式灵活,充分调动学生参与课堂,展现了学院教师扎实的语言功底和过硬的专业综合素质,讲课结束后,教学工作委员会成员一一进行点评反馈,肯定了参赛教师在讲课过程中所展现的专业魅力,并从教学环节时间分配,板书使用,课程思政融入专业教学等方面提出了建议,本次教学比赛的举办,使教师通过展示和交流进一步增加了课堂教学的责任感和成就感,有力促进了教师课堂教学水平和业务能力的提升",2021/3/31,外国语学院举办“外教社杯”全国高校外语教学大赛山东分赛区初赛
