content,times,title
"年,月,日下午,应社会学重点学科邀请,河海大学社会学系主任,博士生导师陈阿江教授在博文楼,教室作了题为,如何做经验研究,以环境社会学为例,的学术报告,我院社会学重点学科骨干教师,级社会工作专业本科生约,人聆听了这场学术报告,报告由孙旭友副教授主持,陈教授以自己亲身的学术研究历程和环境社会学研究为例,具体阐述了如何做经验研究和如何追求研究真问题,在陈老师具体的讲述和四个阶段的研究历程与回顾中,他把自己的研究经验和学术体验结合,把如何做经验研究嵌入到环境社会学研究的场景中,深入浅出的讲解和具体而真实的举例,让在场的师生学习到如何把经验研究做好做活,讲座最后,老师和同学们纷纷举手提问,陈教授针对师生的提问一一进行了详细回答,陈教授用自己切身的经验和研究经历,给大家描绘了如何做经验研究,看待问题的视角应该结合社会现实,同时结合历史的脉络去研究问题,让同学们清晰了解环境社会学作为一个完整学科的发展历程,看到了一位有责任感,使命感,知行合一的学者,如何关注,研究和试图改善环境问题,甚至去改善人类生活环境和提升群众生活质量的理念和追求,孙旭友老师总结说,从陈教授的讲座中,有以下启发,第一,同学们要具有问题意识,不断反思和追问,不断理解政策和现实的关系,第二是将问题生活化,不断从生活中提炼学术概念,提高提炼和归纳能力,第三要具有韧性和攻坚克难的决心,要对研究有追其一生的准备,第四是要有底层意识和弱者情怀,把基层现实问题和弱者生活境遇作为研究价值出发点,撰稿人,孙旭友,于丽娜","9,Jun",社会学重点学科系列学术报告之二：河海大学陈阿江教授作“如...
"年,月,日上午,山东女子学院社会学重点学科建设专家论证会在社会与法学院会议室博雅楼,隆重召开,本次会议由社会与法学院副院长闫小红主持,中国妇女研究会副会长,厦门大学兼职教授,博士生导师叶文振,河海大学社会学系主任,教授,博士生导师陈阿江,山东大学移民研究所所长,教授,博士生导师宋全成,山东大学哲学与社会发展学院副院长,教授程胜利,济南大学政法学院院长,教授梁丽霞,共五位专家受邀参加会议,科研处等部门领导,社会与法学院负责人,社会学重点学科带头人,各方向学术带头人和学科秘书,学科骨干教师等参加会议,会议伊始,社会与法学院副院长闫小红首先表达了对各位专家的欢迎,社会学学科负责人孙旭友从学科现状,建设目标,分年度建设措施与目标,经费使用预算等,个方面向与会专家详细介绍了学科建设任务规划,随后五位专家对此进行了论证,专家论证组组长叶文振教授提出了三点建议,一是聚焦学科方向,建议将,个学科领域调整为,个,二是将学科建设与学校动态发展相结合,三是加强师资力量保障,叶教授指出,在学科建设中,队伍建设是重中之重,要将引进人才与自身培养相结合,陈阿江教授提出了三点想法,一是厘清学科建设与硕士点申报的相同点与不同点,将学科建设与,硕士点申报相结合,二是明确社会学的学科地位,三是明确社会工作专业人才培养目标,加大通识性教育培养力度,增设农村社会学等课程,宋全成教授建议山东女子学院社会学学科发展要有宏观视野,结合中国人口老龄化实际,聚焦养老问题,将老年健康服务方向做出特色,此外,宋教授向山东女子学院各位老师分享了在期刊论文发表,国内外学术交流,国内外大型数据的搜集与使用等方面的经验,程胜利教授探讨了建立社会学专业的利弊,建立社工,精英班,的利弊与存在的问题,同时指出,山东女子学院社会学重点学科建设要以研究方向为基准,配备相应的团队,梁丽霞教授提出了以下两方面建议,一方面,在学科建设以及,硕士点申报过程中参考兄弟学校的经验,另一方面,重视团队建设,建议学校职称评定向社会学等重点学科倾斜,会议最后,社会与法学院副院长闫小红做总结发言,她指出,此次会议获得了很大的收获,通过专家们的论证与探讨,我们对社会学重点学科建设的方向,路径,存在的问题有了更清晰的认识,未来我们要进一步加强与各位专家,兄弟院校的沟通与交流,助推社会学学科向纵深发展,撰稿人,刘静","9,Jun",山东女子学院社会学重点学科建设专家论证会隆重召开
"近日,社会与法学院举办,心理月之从心开始,征文,比赛活动,本次活动旨在响应大学生文化生活的号召,引导学生回归心灵,从心开始,征文比赛中,同学们结合自身经历以及对生活中的感悟进行抒写,表达自己对,心灵,心理,的理解,作品征集过程中,同学们热情高涨,积极投稿,本次比赛,参赛作品种类繁多,散文,诗歌层出不穷,内容积极向上,紧扣主题,感情表达细腻,充分表现出同学们对心灵的深刻反思,展现了当代大学生的青春风采,本次征文比赛本着,公正,公平,的原则进行评选,共评出一等奖,名,二等奖,名,三等奖,名,优秀奖,名,本次征文比赛活动的成功举办,不仅充分体现了社会与法学院学子的青春与智慧,加强了学生的思想道德建设,也丰富了学院的校园文化,加强了社会与法学院的学风建设","9,Dec",社会与法学院举办“从心开始”征文比赛活动
"近日,社会与法学院,向日葵,志愿服务队在,镜头中的三下乡,活动中表现优异,荣获,优秀团队,称号,指导老师赵记辉荣获,优秀指导教师,奖,志愿服务队队员王大伟荣获,优秀学生通讯员,称号,向日葵,志愿服务队是社会与法学院的社会实践品牌团队,年曾获国家级重点社会实践团队立项,连续多年获省级,优秀服务队,荣誉称号,在今年的暑期,三下乡,社会实践活动中,向日葵,志愿服务队凭借良好的态度及优质的服务,荣获国家级,优秀团队,称号,指导老师赵记辉结合自身经验指导学生开展志愿服务工作,取得显著成绩,荣获国家级,优秀指导教师,称号,志愿服务队队员王大伟积极完成通讯工作,保证联系的畅通,荣获国家级,优秀学生通讯员,称号,所有荣誉的获得,不仅是对,向日葵,志愿服务队良好服务的肯定,同时也提高了,向日葵,志愿服务队的知名度,向社会各界展现出女院学子们积极向上,乐观自信的精神风貌,为日后社会与法学院更好地开展志愿服务活动奠定基础","9,Dec",社会与法学院“向日葵”志愿服务队荣获国家级优秀团队称号
"月,日,日,由山东省教育厅和山东省法学会主办,山东省法学会法学教育研究会和曲阜师范大学法学院承办,众成清泰律师事务所和山东周智律师事务所协办的,众成清泰杯,山东省高等学校大学生模拟法庭比赛在曲阜师范大学日照校区举行,共有来自山东省,所高等院校的,余人参会,是我省参赛队伍最多,规模最大,影响面最广的一次大学生高水平专业学科竞赛,社会与法学院,级知识产权专业的,名学生在法律教研室主任许永成,专业老师左清艳的带领下代表学校组队参赛,这是我院学生首次参与省级模拟法庭比赛,经过两天的激烈角逐,山东女子学院荣获团体三等奖,卢颖超,同学获,优秀诉讼代理人,称,号,本次比赛过程按照真实庭审程序进行,案例选用知识产权诉讼,围绕烟台侑美服装有限公司是否侵害鳄鱼恤有限公司商标权双方进行激烈的庭审辩论,两天的比赛过程中参赛队伍之间对战火热,思维清晰,逻辑严密,辩诉铿锵有力,彰显出了法学学子深厚的法学理论功底和严谨娴熟的庭审技巧,也展现了我院其特色风采,此次省级模拟法庭比赛参赛效果良好,成绩优异,不仅提高了我院知识产权专业学生的法学素养和实务技能的综合能力,达到了法学教育与法学实务的有机对接的目的,而且加强了我院与省内法学院系之间的交流,对推动我院知识产权及法律专业教学改革,促进我院优秀法律人才培养具有重要意义","8,Nov",社会与法学院学生在山东省高校大学生模拟法庭比赛中荣获佳绩
"月,日,社会与法学院知识产权专业全体学生在专业负责人王绍霞副教授的带领下,赴齐鲁工业大学参加了由山东省知识产权局,齐鲁工业大学牵头举办的长清区产学研融合校企联盟成立大会暨知识产权大讲堂活动,为加快推动企业转型升级,促进校企合作,提高企业对知识产权重要性的认识,提升学生的专业自信心,增强学生对知识产权与经济发展形式的了解,济南市知识产权局,各大企业和部分高校成立长清区产学研融合校企联盟,并开展知识产权大讲堂活动,长清区委,联盟理事单位,知识产权局和各学校老师代表等参加本次会议,会议开始,由长清区产学研领导小组办公室主任宣布联盟成立,首任执行理事长,王书记和齐鲁工业大学大学校长分别致贺词,对校企联盟赠予真切的祝愿,在随后的知识产权大讲堂活动中,市知识产权局井鸿胜副局长针对知识产权与经济社会发展形式作了详细的分析,明确指出知识产权在企业发展中的重要性,齐鲁工业大学知识产权研究中心主任班青教授讲解了知识产权领域的创新与创业,说明知识产权在创业中的存在性,鼓励学生提高自身创新能力,最后,专利信息中心主任张晓东为大家讲解专利导航,提出保护知识产权在当今社会中的必要性,激发学生对创新创业的兴趣,会后,专业负责人组织学生进行了讨论,鼓励学生们找准方向,扎实学习,不断提高专业能力和素质,争取早日成长为知识产权专业人才,本次活动拓宽了学生们的学习视野,加深了同学们对知识产权与经济事业发展的认识,对下一步的专业学习具有极大的指导意义","8,Nov",社会与法学院师生代表参加知识产权大讲堂活动
"月,日,泰康之家,北京,投资有限公司北京燕园以及苏州吴园负责人一行四人来到社法学院与学院领导和专业教师座谈,共商合作事宜,并于晚间进行企业宣讲活动,副院长闫小红,老年服务与管理专业教研室的金莉主任以及部分专业教师参加了本次座谈,在座谈会中,泰康之家负责人首先介绍了公司的情况,泰康之家是泰康保险集团旗下健康产业投资运营子公司,也是中国保险业第一个养老社区投资实体,是国内最大的连锁养老机构,致力于打造中国高品质医养第一品牌,闫小红院长介绍了我校和我院的办学情况,金莉主任详细介绍了我校老年服务与管理专业的建设情况,随后,双方就,级老年服务与管理专业学生的实习情况进行了探讨,主要涉及学生实习期间的要求,学生未来的职业规划等问题,并就未来校企进一步合作达成初步意向,当晚,点半,泰康之家的工作人员又在博文楼,教室,面向,级老年服务与管理专业的同学开展了宣讲活动,加深了同学与企业之间的相互了解与认识,为即将到来的实习奠定了良好的基础,本次宣讲也正式拉开了,级老年服务与管理专业实习前企业进校园宣讲的序幕,随后,学院将安排更多有意向接收实习生的企业进行宣讲,以便学生更好地了解企业,为企业和学生之间进行双向选择奠定基础","8,May",泰康之家与社法学院洽谈合作事宜并进行企业宣讲活动
"月,日下午,社会与法学院和学校工会联合开展的女性维权专题讲座在合班楼,成功召开,本次讲座邀请法律专业教师演讲,各学院学生代表参加,专,业老师从理论与实践角度出发,阐述维权行动的意义,家庭暴力问题,女性婚姻家庭权利和女性职场维权四个方面的问题,讲座以生动的实例,详实的材料,通过提,问互答的方式,深入浅出地向大家讲述了妇女在日常生活工作中所享有的政治权利,财产权益,婚姻家庭权益等,指出了现代妇女法律意识和维权能力较低的弱点,号召广大妇女要自尊,自信,自立,自强,学会用法律武器维护自身的合法权益,同学们聚精会神,认真听讲,对所讲内容进行了深入思考,表示受益匪浅,本次讲座进一步提高了同学们对维护自身合法权益重要性的认识,增强了维护妇女合法权益的自觉性,同时促进各学院维权法律意识的提高,有利于营造校园平等和谐的氛围","8,May",社会与法学院召开“用行动维护自身合法权益”女性维权专题讲座
"月,日晚,社会与法学院在社工实训室成功举办第二期实习经验分享会,济南市专场,级社会工作专业的学生及,级学生代表参加分享会,在,本次分享会上,实习生们针对在济南市区内实习的特点,详细描述了在实习过程中衣食住行等生活细节问题和工作活动开展时可能遇到的问题,对如何尽可能减少问,题的发生给出自己的建议,并分析了实习过程中应该为毕业所做的准备等细节,同时着重强调实习时要有坚持不懈的精神,做事不能半途而废,只有这样才会在最后,有所收获,同学们听得很认真,将实习中的要求谨记于心,并提出在未来实习中自己想知道的工作问题,现场气氛轻松愉悦,通过这次分享会,同学们得到了有益的指导和帮助,更加明确自己未来的就业方向,树立起为自己美好的明天而奋斗的坚定信念,有利于让同学们选择适合自己的实习机构,为实习做好铺垫,同时激发起同学们对学习的热情,为社会与法学院实习工作的开展打下坚实的基础","8,May",社会与法学院举办第二期实习经验分享会
"月,日下午,社会与法学院在校园内成功举办了保护知识产权签字宣传活动,知识产权专业全体学生参加,本,次签字活动以,第十五个世界知识产权日,普法宣传为背景,以,尊重知识产权,让音乐之声永流传,为主题,面向全校学生展开,知识产权专业的同学充分发挥自,身优势,积极进行知识产权普法宣传,以志愿者的身份向过往的同学讲解了,音乐领域的知识产权,从身边小事看知识产权,校园里的知识产权保护,等问,题,并结合当今知识产权战略的实施向师生介绍了相关的法律法规及本专业建设情况,激发了广大学生的参与兴趣,过往同学纷纷在横幅上签名,表示支持,现场气,氛热烈,本次保护知识产权主题签字宣传活动的成功举办充分展示了我院学子的专业能力和积极进取的精神风貌,体现了我院知识产权班级的专业自信,对提高学校学生的知识产权意识具有极大的促进作用","8,May",社会与法学院举办保护知识产权签字宣传活动
"月,日下午,社会与法学院在普教楼,举办提升课堂教学质量系列活动,期中检查学生座谈会,社法学院两位老师以及各班学生代表参加本次座谈会,临,近期中,又恰逢学校迎评工作进行得如火如荼,社法学院特召开本次期中检查学生座谈会,深入了解学生的意见和想法,及时更改下一步工作方向和计划,座谈会开,始,老师强调了评建工作的重要性,评建工作将对学校发展产生重大影响,同时也与每一位同学息息相关,随后,各班学生代表比较客观的表达了自己对于所学课程,的感受与想法,分别陈述了各门课程的优缺点以及改进的建议,最后,老师做出总结,号召学生用心学习,认真对待生活中的微小事情,养成主动学习,用心学习的,好习惯,本次座谈会的成功召开加深了学生对于评建工作的了解和重视,同时懂得认真学习的重要性,增进了社会与法学院师生之间的交流与沟通,益于教学工作的改进,有利于营造社法学院的学习环境,形成良好的学习风气","8,May",社会与法学院成功举行期中检查学生座谈会
"月,日,第,个学雷锋日,第,个中国青年志愿者日来临之际,济南市市中区团委在老商埠广场举办,学雷锋精神,扬时代新风,志愿服务月启动仪式暨颁奖活动,社会与法学院志愿服务队荣获,希望小屋,儿童关爱项目,爱心之星,称号,去年,月以来,社会与法学院与济南市市中区团委,党家街道积极开展校地共建,组织了,希望小屋,留守儿童关爱活动,学生党支部和,向日葵,志愿服务队多次赴党家街道寨而头村,张家庄村,西渴马西村和立新村,关爱帮扶,名留守儿童,向,希望小屋,的小主人赠送女院纪念品,并对他们进行作业辅导,心理测评,团体互动,助力孩子健康成长,受到当地群众的广泛认可,志愿者们的持续关爱服务,帮助党家街道,希望小屋,的孩子们实现从,小屋焕新,到,精神焕新,的成长转变,这些活动的开展,进一步弘扬了,奉献,友爱,互助,进步,的志愿服务精神,推进学院,学雷锋,志愿服务工作的常态化,制度化,学院将继续帮扶,希望小屋,受助儿童的健康成长,开展,爱在家访,等活动,使志愿服务活动与社会实践工作紧密结合,推动实践育人,促进大学生综合素质提高,不断提升志愿服务水平","8,Mar",社会与法学院荣获“希望小屋”儿童关爱项目“爱心之星”称号
"月,日下午,南开大学经济学院教授,南开大学老龄发展战略研究中心主任原新受邀到学院开展学术报告,报告题目为,中国人口老龄化形式与农村养老服务体系建设思考,讲座由学校特聘教授,厦门大学博士生导师叶文振教授主持,学院院长闫小红及师生,人参加了报告,报告中,原新教授深入解读了第七次人口普查数据,着重分析了人口老龄化所面临的挑战与机遇,特别是农村养老服务体系建设的问题,对策与措施,报告结束后,原新教授与同学们积极互动交流,详细解答同学们提出的问题,鼓励并引导学生从多元视角分析农村养老问题,整合资源助力养老服务创新,叶文振教授对此次讲座做了精彩点评,认为原新教授的讲座既有理论高度,又贴近实践,深入分析了农村养老存在的资源短缺,人才短缺等问题,提出以乡村振兴为背景促进农村整合式养老服务创新的意见切实可行,闫小红对原新教授的精彩报告以及叶文振教授的精彩点评表示诚挚地感谢,并鼓励师生深入研究七普数据,分析农村养老现状与问题,结合专业特色思考解决农村养老的可行方案,此次活动加深了学院师生对我国人口老龄化问题的理解,提高了对农村养老服务体系建设的认识,拓宽了对养老事业发展的视野,取得了良好的效果","8,Jun",南开大学原新教授受邀到学院开展学术讲座
"月,日,由山东省社会学学会主办,山东社会科学院承办的,山东省社会学会第七届理事会换届会议暨,社会学与基层社会治理创新,研讨会在济南举行,社会与法学院院长王蕾蕾以及祝国红,王文静,李桂燕参加了会议,会议选举产生了山东省社会学会第七届理事会,常务理事会,会长,副会长和秘书长,王蕾蕾当选为常务理事,祝国红,王文静,李桂燕当选为理事,随后的分论坛研讨会,围绕社会治理,城乡社区治理,转型社会治理,协同社区治理等论坛议题展开广泛交流与探讨,王蕾蕾主持了,城乡社区治理论坛","8,Jun",社会与法学院参加2017年山东省社会学年会
"年,月,日,下午,深圳市南山区南风社会工作服务社在求实楼,教室举办了招聘会,社会与法学院组织,级社会工作专科全体学生参加了此次招聘会,社会与法学院特邀深圳市南山区南风社会工作服务社总干事何珊珊女士为此次招聘会的主讲人,招聘会伊始,何女士进行了自我介绍,并通过小游戏,乌龟与乌鸦,拉进了与在座学生们的关系,随后,何女士介绍了深圳社会工作的现状以及政府对于社会工作的投资政策,鼓励学生们前往深圳就业,何女士通过,介绍了南风社会工作服务社的历史起源,工作领域,服务范围,运行状况以及工作服务社的发展前景,并对学生们关注的福利待遇,人才培养等方面作出了详细的说明,使与会学生进一步了解南风社会工作服务社的有关情况,招聘会期间,在座学生积极地提出问题,与何女士进行互动与交流,使在座学生们更加深入地了解了南风社会工作服务社中各个招聘职位的工作内容和任职要求,此次招聘会的顺利开展,一方面为学生和用人单位提供了交流的平台,使学生们及时了解市场上的人才需求,另一方面有利于社会与法学院为学生们提供更加精准的就业指导,推动社会与法学院就业工作的完善与发展","8,Dec",社会与法学院组织学生参加深圳市南山区南风社会工作服务社招聘会
