content,times,title
"根据省委关于巡视工作的统一部署,近日,省委第九巡视组巡视山东女子学院党委工作动员会召开,会前,省委第九巡视组组长张宝泉主持召开与山东女子学院党委书记郭翠芬见面沟通会,传达了刘家义同志关于巡视工作的讲话精神,通报了有关工作安排,会上,张宝泉作了动员讲话,对做好巡视工作提出要求,郭翠芬主持会议并讲话,省委第九巡视组副组长及有关同志,山东女子学院领导班子成员出席会议,山东女子学院有关部门和单位主要负责同志列席会议,张宝泉强调,高校担负着,培养社会主义建设者和接班人,根本任务,关系党的事业后继有人,关系国家前途和命运,对省属高校党委开展巡视,充分体现了省委对高校工作的高度重视,是加强党的政治建设,督促做到,两个维护,全面贯彻党的教育方针,落实立德树人根本任务,深化高等教育综合改革,促进高校治理体系和治理能力现代化建设,把严的主基调长期坚持下去,推进全面从严治党向纵深发展的重要举措,山东女子学院党委要提高政治站位,从,两个大局,高度,增强,四个意识,坚定,四个自信,做到,两个维护,深刻认识巡视工作的重要意义,自觉接受监督,积极支持配合省委巡视组工作,坚决完成好省委交给的巡视任务,张宝泉指出,巡视是党章赋予的重要职责,是加强党内监督的战略性制度安排,是党委履行全面监督职责的直接抓手,省委巡视组将坚持以习近平新时代中国特色社会主义思想为指导,深入贯彻落实党的十九大和十九届二中,三中,四中,五中全会精神,坚持围绕中心,服务大局,全面贯彻巡视工作方针,精准落实政治巡视要求,聚焦,两个维护,根本任务,紧盯高校党委职能责任,紧盯全面从严治党阶段性主要矛盾,紧盯领导班子和关键少数,紧盯人民群众反映强烈的突出问题,深入了解落实党的路线方针政策以及党中央重大决策部署和省委工作要求情况,特别是贯彻落实习近平总书记关于教育的重要论述,党中央关于加强党的政治建设,贯彻党委领导下的校长负责制,坚持社会主义办学方向,落实立德树人根本任务等决策部署情况,以及防范和化解重大风险,服务经济社会发展情况,了解落实全面从严治党战略部署情况,加强对主体责任和监督责任落实,权力运行和监督制约情况的监督,了解落实新时代党的组织路线情况,加强对领导班子自身建设,选人用人,基层党建情况的监督,了解落实巡视,审计等监督发现问题和,不忘初心,牢记使命,主题教育检视问题整改情况,发挥监督保障执行,促进完善发展作用,推动省属高校党委增强,四个意识,坚定,四个自信,做到,两个维护,不断提高政治判断力,政治领悟力,政治执行力,加快推进高水平大学建设,以优异成绩庆祝建党,周年,郭翠芬表示,学校党员干部要把思想和行动统一到省委关于巡视工作的部署要求上来,切实增强接受巡视监督,支持巡视工作的自觉性,坚决服从巡视组的工作要求和安排,要提高政治站位,以高度的政治自觉主动接受巡视监督,对巡视发现的问题主动认领,诚恳接受,立行立改,各级党员干部和教职工要本着对党,对组织,对事业,对同志高度负责的态度,实事求是汇报工作,反映情况,客观,真实,准确地说明问题,相关部门要精心组织,周密安排,全力做好巡视保障工作,学校党委领导班子要以巡视为契机,进一步增强党要管党,从严治党的思想自觉,政治自觉和行动自觉,进一步理清发展思路,明确发展定位,努力推动学校各项事业再上新台阶,省委巡视组在山东女子学院工作时间为,年,月,日至,年,月,日,受理信访时间截止到,年,月,日,为便于干部群众反映情况,巡视组建立了多种联系方式,联系电话,接听电话时间为,工作日,寄信地址,济南市,号邮政信箱,网上邮箱,登录山东省纪委监委网站,在,巡视巡察,专题中点击,巡视组信箱,按照提示内容输入即可,还设置了,个巡视组信箱,分别位于长清校区办公楼一楼西侧,图书馆,座入口南侧,食堂东门入口南侧,家属院,号楼,单元入口西侧,玉函校区老年活动之家入口南侧,根据巡视工作条例规定,省委巡视组主要受理反映山东女子学院党委领导班子及其成员,下一级党组织主要负责人的问题以及与巡视工作有关的来信来电来访,重点是关于违反政治纪律,组织纪律,廉洁纪律,群众纪律,工作纪律和生活纪律等方面的举报和反映,其他不属于巡视受理范围的信访问题,将按规定由山东女子学院和有关部门认真处理","4,Mar",省委第九巡视组巡视山东女子学院党委工作动员会召开
"月,日上午,我院党政联席会在,号教学楼,房间召开,校纪委书记汪琦出席,会上,针对上一周党务,教学,科研,学生等工作开展情况进行了反馈和总结,并确定了下一周的工作任务与工作进度,汪书记认真听取发言后,对我院坚持开展党政联席会议表示满意,希望我院继续发扬好的优良传统和作风,她指出,在学院新组建领导班子的情况下,要相互团结,配合工作,凝聚全院教职工的力量,做好细致的工作安排,为顺利通过教育部本科合格性评估打下坚实的基础","4,Apr",校纪委书记汪琦出席我院党政联席会
"月,日上午,会计学院在,号教学楼,房间召开全体会议,集体对国家关于本科教学工作合格评估的相关文件进行了学习,会上,老师们逐一学习了本科合格评估的,个文件,对文件中的相关观测点指标进行了钻研,在此基础上讨论了学院工作的薄弱环节,初步提出了下一步的工作计划,随后,院长传达了学校关于迎接本科合格评估的精神,指出此次合格评估是关系学校生存发展的大事,也关系到每一位教职工的切身利益,应该高度重视并做好各项准备工作,参会教师纷纷表示,要积极地参与学校的各项迎评工作,为学校发展贡献一份力量","31,Jan",会计学院集体学习本科教学工作合格评估文件
"月,日下午,点,济南市地方税局稽查局综合处科长潘洪新应学院邀请,在,号教学楼,做了题为,税务稽查的基本工作流程及税务风险防范应把握的重点,的报告,整场报告以税务稽查实务为切入点和落脚点,潘老师着重从税务稽查的部门,工作流程的四个环节,选案,稽查,审理,执行,以及风险防控的自查,流程控制,关键风险点等方面进行了讲解,报告资料翔实,案例生动,潘老师语言诙谐幽默,同学们参与互动热情高,通过讲座,同学们对税务工作有了更为直观的认识,也提高了学习财会实务技能的热情","31,Dec",会计学院举办税务稽查实务讲座
"按校党委和组织部的部署,年,月,日下午,会计学院在普教楼,会议室召开了,年党总支领导班子民主生活会,校党委委员,纪委书记汪琦同志莅临指导此次会议,我院处级党员领导干部和总支全体成员参加了会议,会议由我院党总支负责人主持,他首先通报了此次民主生活会的各项准备工作和会议内容,然后代表党总支作对照检查,接着领导班子成员分别作对照检查,并就个人存在的问题开展了自我批评,班子成员相继进行了相互批评,被批评的同志作出表态,汪琦同志点评民主生活会情况并作重要讲话,对我院专题民主生活会给予了充分肯定,并提出了三点要求,一是要严格党内生活,加强党的团结统一,二是严守党的纪律,遵守党的政治准则,三是不断深化作风建设,汪琦同志指出我校正处于事业发展的关键时期,明年将面临教育部新建本科院校合格评估,会计学院领导班子一定要善于团结,勇于担当,敢于创新,以发展的新成效取信于师生,不辜负学院教职员工和学生的殷切期望,最后,党总支负责人作了总结性发言,表示将在校党委的领导下,扎实工作,推进会计学院各项工作全面发展,提升水平","30,Jan",会计学院领导班子民主生活会召开
"月,日至,日,澳大利亚启思蒙学院派专业负责人,来我院,对,级财务会计类,中外合作办学,专业学生进行毕业测试,通过毕业测试是获得启思蒙学院毕业证的必要条件,历次毕业测试均由澳方命题,阅卷,此次毕业测试有两场,分别于,日和,日圆满完成","30,Dec",澳大利亚合作院校专业负责人来院进行毕业测试
"月,日,会计学院党总支在图书馆,座,召开,年党支部书记抓基层党建工作述职评议会,校党委副书记王淑霞,组织部部长崔晓红出席会议,会议由学院党总支书记王永泉主持,会上,教工第一党支部,第二党支部及学生党支部书记均按照学校要求和党支部工作考核标准,认真总结一年来抓基层党建工作的情况,分别从班子和制度建设,发展党员工作,党员教育管理服务,统战群团及安全稳定工作,党建工作与中心工作融合,发展党内民主等方面进行述职,汇报了各自的全面工作和特色工作,分析了存在的问题及原因,提出了下一步改进工作的思路和措施,党总支成员根据现场述职和平时了解掌握的情况对所联系的支部进行了点评,既肯定成绩,又点出不足,指明努力方向,随后崔晓红对支部工作给予了点评和指导,希望各支部在继续做好各项工作的基础上做好,三个结合,坚持党员教育与师德师风建设,做好学生思想政治教育,坚持党员教育与学院中心工作相结合,发挥青年教师党员活力,坚持规范工作与创新工作相结合,形成支部品牌,王淑霞作总结讲话,她对我院党支部书记抓基层党建工作给予认可,充分肯定了各支部在积极完成规范工作,引导党员发挥作用,结合网络新媒体开展工作,打造网络党建等方面的成绩,并对进一步做好基层党建工作提出五点要求,一是继续按照,中国共产党支部工作条例,规范开展各项工作,二是继续加强教师党员的理想信念教育,做好学生党员的延伸教育,三是继续推动工作创新,以党建项目为突破,打造品牌,形成特色,示范推广,四是继续加强党员意识形态教育,牢牢把握高校意识形态工作领导权,五是做好支部之间的横向联系,发挥各自支部的优势,齐头并进,最后,学院党总支成员及各支部党员代表对支部述职进行了民主评议","30,Dec",会计学院党总支召开2018年党支部书记抓基层党建工作述职评议...
"月,日,伴着初秋送来的丝丝清爽,山东女子学院又到一年迎新时,学院领导高度重视本次迎新工作,专门召开迎新会议,明确责任分工,提前进行助理班主任培训,精心布置迎场地,确保各个环节畅通,日,学院在迎新现场设立了咨询处,报到处,党员服务岗,休息区,并提前布置了引导展板,家校联系卡展板等,随着报到新生的到来,迎新工作全面展开,志愿者奔走于报到地点和宿舍之间,积极的为新生提供路线指引,介绍学校,搬运行李,整理床铺等服务,不厌其烦地为新生和家长答疑解惑,热情周到的服务消除了新生初来乍到的陌生感,学院领导亲临现场指导工作并与家长亲切交谈,为进一步发挥学生党员的先锋模范作用,学生党支部特别推出了,党员,联,心卡,新生可在现场随机抽取,联,心卡获得自己的党员联系人,从清晨到下午,前来报到的新生在家长陪同下络绎不绝,学院迎新工作有条不紊,有序畅通,日下午,学院在博文楼,举办了,级新生家长座谈会,学院分管领导就学院概况,专业设置,师资力量,人才培养,未来规划等与家长们进行了沟通交流,进一步加强了家校联系,日晚上,级新生辅导员,班主任组织新生班会,强调相关事宜并进行了入学教育,学院副书记为新生讲解了大学第一课,了解大学生活,坚定理想信念,入学教育结束后,学院副书记带领新生辅导员,班主任,助理班主任,学生党员走访了新生宿舍,了解新生衣食住行,生活习惯等方面的问题,为她们送去了关心和温暖,在学院师生的共同努力下,会计学院,级迎新工作圆满完成,赢得了新生及家长的好评,新的生活,新的起点,祝,级新生尽快适应大学,不忘初心,志存高远,尽情绽放自己的青春","30,Aug",会计学院圆满完成2019级迎新工作
"月,日上午,校党委副书记王淑霞来我院进行调研,学院全体教职工参加会议,座谈会上,院长冯华从专业建设,教学工作,科学研究,师资培养等方面汇报了,年的工作要点和计划,副书记王淑霞从专业建设与德育的融合,党建以及综合改革等方面提出了指导性意见","3,Mar",校党委副书记王淑霞来学院调研走访
"报告题目,创新创业与企业社会责任,报告时间,月,日下午,报告地点,博文楼,报,告,人,叶陈刚,对外经贸大学教授,博士生导师,对外经贸大学现代会计与审计研究所所长,大信会计事务所审计研究院副院长,国务院学位办审计指导委员会委员,叶陈刚,管理学博士,工商管理博士后,对外经贸大学会计学教授,博士生导师,博士后合作导师,对外经济贸易大学现代会计与审计研究所所长,对外经经济贸易大学创业投资管理研究中心主任,国务院学位办审计硕士指导委员会创始会员,中国学位与研究生教育学会审计分会副会长,中国对外经济贸易会计学会学术委员会秘书长,主要研究方向为审计理论与实务,公司治理,会计伦理与职业道德,企业风险管理,出版专著,译著及主编丛书,工具书,教材等,余部,主持或参与主持国家社会科学基金重点项目,国家自然科学基金等国家级,省部级与全国性专业学会,协会等科研课题,多项,在,经济日报,南开管理评论,会计研究,审计研究,审计与经济研究,中国审计评论,和,等期刊发表中英文论文,多篇","28,Nov",讲座预告：创新创业与企业社会责任
"报告题目,战略视角下的财务报表分析,报告时间,月,日下午,报告地点,图书馆一楼报告厅,报,告,人,张新民,对外经贸大学副校长,对外经贸大学教授,博士生导师,国务院政府特殊津贴获得者,张新民,管理学博士,现为对外经济贸易大学副校长,会计学教授,国务院政府特殊津贴获得者,年入选财政部,中国会计名家,培养工程,同时拥有英国,澳洲和香港的资深注册会计师资格,近二十年来引领了中国财务报表分析领域的理论与方法创新,实现从财务比率分析到财务状况质量分析,从财务状况质量分析到战略视角下的财务报表分析的跨越,创立的基于中国情境的财务报表分析体系被长江学者,中国人民大学王化成教授称为,张氏财务分析框架,专著,从报表看企业,与教材,财务报表分析,影响广泛,是用中国人自己创立的分析体系解决中国企业财务报表分析问题的经典著作,注重将理论研究与课堂教学有机结合,曾经为三十余所大学的,项目讲授,财务报表分析,等课程,网络公开课,企业财务报表分析,年上线以来,广受欢迎,点击量超过两千万人次,国家级精品课程,财务报表分析,主讲者","28,Nov",讲座预告：战略视角下的财务报表分析
"新冠肺炎疫情发生以来,会计学院迅速响应,成立了疫情期间教学工作领导小组,由会计学院院长冯华任组长,赵丽丽,王凤燕任副组长,教研室主任,教务员,办公室主任和全体辅导员任成员,领导小组在组织全院师生做好疫情防控的同时,组织教师严格落实,停课不停学,停课不停教,的工作任务,学院教师们积极响应号召,利用各类网络平台开展了直播,录播等形式多样的线上教学,截至目前,学院共有,名教师采取了网络平台授课,开设课程,门,总学时达到,课时,一,集思广益,教研室积极开展在线教学研讨,为切实做好疫情期间网络教学相关工作,学院支持各教研室利用各类平台,充分发挥其在开展网络教学方面的作用,会计学,财务管理和审计学教研室各自召开在线教学研讨会,会上老师们针对如何上好网络第一课,哪些课程适合在网络开设,如何整合利用平台资源备课,课堂上如何更好地与学生互动,如何充分调动学生学习的积极性等问题进行了集体探讨,提出了有效对策,会计学教研室宋国敏老师认为,这次疫情对我们的教学工作既是一次严峻的考验,也是一次教学改革的契机,我们应该借助疫情期间多个网络教学平台免费开放这个难得的机会,积极开展翻转课堂教学改革,此外,教研室还注重发挥课程组的作用,在开设同一门课程的教师中开展授课方式讨论,协商采用统一的网络平台,减轻学生需要多个,学习的压力,二,多措并举,组织开展形式多样的网络教学,为保证教学顺利开展,防止出现某个教学平台崩溃的情况,老师们采用了形式多样的在线教学工具,在智慧树,超星,喜鹊儿,雨课堂,群,微信群等多个教学平台组建教学班,采用慕课,直播,录播等形式多样的网络教学方式,随时应对因网络平台访问人数超载而突发的各种问题,保障线上教学的正常开展,为保证学生们的学习效果,老师们精益求精,不断提高自身要求和标准,因而与线下授课相比,线上教学的工作量和工作时间成倍增加,有的老师为了一个小知识点反复录制多次才放心发送给学生,例如财务管理教研室的汪娟老师,为了网络教学能呈现更好的效果,一个视频录制了,次,还有的老师随时督促学生学习,一天十几个小时都盯着喜鹊儿平台,知到,群,微信群等消息,以便能随时解答学生的疑问,比如审计学教研室的李红老师,为了做好网络教学,先后在线为学生解答疑惑,多次,三,关爱学生,积极宣传防疫健身知识,除基本的教学工作外,老师们还利用课余时间在学习群宣传防疫知识,提醒同学们注意身体健康,帮助学生解决学习,生活中的困惑与苦恼,和同学们展开思想交流,引领同学们正确看待这次疫情,尤其对于几个湖北籍的学生,教师们更是对他们加倍关爱,每天询问学生的健康情况,提供学习帮助,使相隔千里的师生共同在学习之余为自己加油,为抗击疫情加油","28,Feb",师生齐心共战“疫”，线上教学不断线——会计学院第一周线上...
"喜讯,会计学院学生获得山东省,福思特杯,大学生会计税务技能大赛二等奖,月,日,山东省第一届,福思特杯,大学生会计税务技能大赛在山东财经大学举行,会计学院参赛队伍荣获二等奖,会计学院领导高度重视本次大赛,自暑假期间,我院就从本科生中遴选优秀学生组建队伍,聘请专业人员进行技术指导,选派会计和税务指导教师跟踪辅导,经过初赛和复赛,最终选出一支队伍参赛,在比赛场上,我院学生凭借扎实的专业知识,默契的协作精神,喜获佳绩,此次大赛由山东省教育厅高等教育处主办,山东财经大学承办,广州市福思特科技有限公司提供技术支持,全省共有,所高校,余人参加,通过会计税务技能大赛不仅体现了我院对学生实践能力培养的重视,提升了学生的专业技术,职业能力和协作能力,更加促进了我院实验实训教学的发展,凸显了我校应用型人才培养的宗旨","27,Oct",喜讯:会计学院学生获得山东省“福思特杯”大学生会计税务技能...
"月,日上午,会计学院在,号教学楼,进行集中理论学习,开展,三严三实,专题教育第三个专题的学习研讨,会计学院党总支负责人主持会议,副院长王淑霞在听取会议后作重要讲话,党总支全体成员,各党支部书记及副科级以上党员教职工参加了学习,按照我校第三阶段,三严三实,专题教育学习研讨的要求,会计学院处以上干部在系统学习相关材料的基础上,结合工作岗位职责和需要解决的重点问题,不断深化对,严以权己,真抓实干,实实在在谋事创业做人,树立忠诚,干净,担当的新形象,的认识,会议上党总支成员进行了学习研讨的专门发言,支部书记和辅导员代表就前期进行的党性教育活动,赴聊城孔繁森同志纪念馆参观学习谈了自己的感想和体会,王淑霞对大家的发言和扎实的理论学习进行了充分肯定,同时指出,全体党员和干部要正确认识自身的权力源自教职员工的委托,在法律和制度的范围内行使自己的权力,履行自己的职责,要坚定理想信念,严于律己,常存敬畏之心,要围绕近两年学校的中心工作,教育部本科教学合格评估对工作进行部署安排,不断克服困难,以专题教育的成效推动学校事业发展,把专题教育作为解决办学治校深层问题,推动学校科学发展的重要机遇,要切实加强理论学习,树立终身学习的观念,不断提升担当精神和工作能力,循序渐进,逐步提升党员干部的修养水平","27,Oct",会计学院召开“三严三实”专题教育学习研讨会
"根据学校安排,月,日下午,山东女子学院校党委副书记王淑霞在图书馆二楼报告厅为会计学院师生党员,余人讲专题党课,会计学院党总支书记主持,王淑霞从党史学习教育中的体会出发,深刻阐述了开展党史学习教育的意义,围绕,中国共产党为什么能,同大家交流心得体会,王淑霞指出,我们共产党之所以能,一是因为我们党有科学先进的理论作指导,二是因为我们党员有着革命理想高于天的信念,三是因为有自我革命的勇气,四是因为我们党能够始终与人民同呼吸共命运,五是因为我们党始终坚持一切从实际出发,实事求是的思想路线,王淑霞强调,作为高校教职工,要牢记为党育人,为国育才的初心使命,在工作中发挥模范作用,作为学生要传承红色基因,要将爱国情,报国志,真正落实到报国行上,为实现中华民族伟大复兴贡献青年力量,此次专题党课主题鲜明,内涵丰富,对听课党员起到了很强的教育指导作用,党课结束后,师生党员们纷纷表示此次党课理论性强,联系实际紧,听后更加坚定了听党话,跟党走的信心和决心,自开展党史学习教育以来,会计学院严格按照学校党委党史学习教育领导小组的要求,做好党史教育各项工作,今后更要不断把学习党史同总结经验,推动学习工作紧密结合起来,同解决实际问题结合起来,开展好,我为群众办实事,实践活动,以优异成绩向党的百年华诞献礼","27,May",山东女子学院校党委副书记王淑霞为会计学院师生党员讲专题党课
"年,月,日,会计学院党总支组织全体党员来到全国党员领导干部教育基地,聊城孔繁森同志纪念馆进行参观学习,重温孔繁森同志的感人事迹,学习弘扬孔繁森精神,增强党性教育活动的效果,孔繁森同志被誉为,九十年代的雷锋,新时期的焦裕禄,领导干部的楷模,民族团结的典范,他用真挚的爱民之情,赤诚的为民之心,强烈的富民之愿,用实际行动践行着,三严三实,精神,在纪念馆讲解员的引领下,讲述孔繁森生平事迹的电视录像片,照片和实物展品,再一次让孔繁森的形象,事迹浮现在大家眼前,这名优秀党员领导干部伟大的一生深深震撼了大家的心灵,参观结束后,大家表示,通过参观和学习孔繁森事迹展览,思想都得到净化,灵魂得到洗礼,今后的工作和学习要以孔繁森同志为榜样,不断提高党性修养,为我校的迎评创建扎实工作,贡献自己的力量","25,Sep",会计学院组织党员赴聊城孔繁森同志纪念馆开展党性教育活动
