content,times,title
"酒店管理教研室组织期中教学观摩课活动,为提高教育教学质量,规范教学行为,进一步提升酒店管理专业教师教学业务能力,按照学校及旅游学院本学期期中教学检查相关安排,酒店管理教研室积极开展听评,于,月,日集体观摩了刘文彬老师的,餐饮服务与管理,课程,并在课后组织了课程点评活动,与会老师就听课的相关情况进行了探讨和交流,参与听课教师认为,刘文彬老师授课目标清晰,声音洪亮,教态自然,课前回顾简明扼要,重点突出,课堂讲授内容丰富,结构安排合理,紧紧围绕教学主题展开,非常熟悉授课内容,知识拓展比较好,将菜单这一比较简单的主题,从其历史发展结合案例展开讲授,能够开拓学生的视野,同时刘老师对于菜单历史的讲解,也在课堂讲授中融入思政元素,使得学生在学习专业知识的同时,也对我国博大精深的历史文化有了更多的理解和掌握,刘文彬老师作为从教多年的老教师,教学经验丰富,教学水平高,参与听课的青年教师表示深受启发,此次观摩课听评课活动促进了酒店管理专业教师间的学习和交流,对于教学质量的提高和教师素质的提升起到了积极的推动作用",2021/5/20,酒店管理教研室组织期中教学观摩课活动
"我院学生在,云驴通杯,第十二届全国旅游院校服务技能,导游服务,大赛中喜获佳绩,年,月,日至,月,日,旅游学院刘莹老师带队,张鹏,王晓伟随队带领旅游学院,名学生参加了第十二届全国旅游院校服务技能,导游服务,大赛,并获得优异成绩,本次大赛来自全国,所高校,余名学生参赛,比赛包括理论考试,导游讲解,才艺展示等环节,经过激烈的角逐,我院来自,级旅游管理本科班的郭泽清,级旅游管理本科班的郑龙悦荣获全国导游服务技能大赛中文导游组三等奖,级旅游管理专升本的李玉双,王玉丽荣获全国导游服务技能大赛英文导游组三等奖,两个月的准备,一个周的集训,三天的比赛,付出的汗水,泪水都将成为每位学生和指导老师成长的动力,云驴通杯,第十二届全国旅游院校服务技能,导游服务,大赛是由中国旅游协会旅游教育分会主办,青岛酒店管理职业技术学院承办,云驴通上海照梵软件有限公司冠名赞助支持,大赛目前是我国旅游教育领域规模最大,等级最高,全面覆盖本科,高职,中职院校的品牌赛事,大赛已经成为学生展示专业技能,旅游院校展示办学成果,对接行业需求,促进交流的重要平台,在旅游教育界与业界均有广泛影响,所有参赛学生和教师合影,旅游学院荣获优秀组织奖,郭泽清在比赛现场,郑龙悦在比赛现场,李玉双在比赛现场,王玉丽在比赛现场",2021/5/18,我院学生在第十二届全国旅游院校服务技能大赛中喜获佳绩
"年,月,日,日,级酒店管理专业,名同学在酒店管理教研室三位老师的带领下前往烟台蓬莱,青岛即墨,青岛市区开展为期三天的专业综合实习,月,日,同学们乘坐大巴车直达人间仙境,蓬莱,在导游带领下参观山东省,级景区蓬莱阁,之后乘船来到长岛,住宿在当地的渔家乐,亲身体验长岛渔家乐的住宿和餐饮接待,长岛作为山东省唯一的海岛县,于,世纪,年代开始发展,开始是主要提供餐饮住宿的家庭式小旅馆发展,通过升级换代,向高端渔家民宿方向发展,月,日上午,同学们参观百丈崖,月亮湾,长岛上早期发展的渔家乐,以及王沟渔家风情园的高端特色渔家民宿,通过参观考察,同学们近距离地观察渔家民宿的设施设备,通过与经营者的访谈聊天,进一步了解渔家民宿的发展以及经营管理现状,月,日下午,同学们乘车来到即墨天泰峪尚温泉,天泰峪尚温泉位于即墨温泉旅游度假区,是一个包括露天海洋温泉,山林民宿,山地高尔夫等项目的综合型度假区,同学们通过亲身体验,近距离了解墨天泰峪尚温泉中心的住宿,餐饮服务设施设备,亲身体验酒店的各类温泉,对度假型酒店的特征以及经营管理有了更深的理解,月,日上午,同学们乘车来到青岛市区,参观了青岛的五四广场,八大关,青岛栈桥,青岛啤酒博物馆等景点,了解沿海一线青岛的酒店业态及分布状况,并对青岛海天酒店进行了参观考察,海天酒店历史悠久,是深受青岛本地人喜爱的星级酒店品牌,始建于,年,于,年开业,年拆除重建,并于,年开始营业,通过酒店经理的介绍以及现场参观,同学们考察了其酒店大堂,宴会厅,全日制餐厅,海天壹号餐厅,宴海阁中餐厅,日式特色餐厅,酒店客房等,近距离了解青岛海天酒店的规模,装修特色,市场定位,以及餐饮设,会议和客房设施等,对于海滨城市的高星级酒店有了深入的理解,专业综合实习是酒店管理专业教学计划中的实践环节之一,是实践和应用课堂所学理论知识的重要环节,学生们通过亲身体验和参观考察,了解酒店业不同业态,熟悉旅游住宿企业的经营管理和发展现状,理解旅游住宿企业在旅游目的地中所扮演的角色,及其与周边景区和旅游目的地环境的密切联系,学生们以调研小组的形式,带着不同的研究主题,采取不同的调查手段和方法,对不同类型的酒店企业的市场需求和供给状况进行调查分析,将课堂上所学的理论知识融入到对实践的思考中,为未来的专业学习和毕业论文的写作打下良好的基础",2021/5/18,2018级酒店管理专业综合见习
"会展经济与管理教研室组织期中教学观摩课活动,为提高教育教学质量,规范教学行为,进一步提升会展经济与管理专业青年教师教学业务能力,按照学校及旅游学院本学期期中教学检查相关安排,会展经济与管理教研室积极开展听评,于,月,日集体观摩了李鹏老师的,体育赛事管理,课程,并在课后组织了课程点评活动,与李鹏老师就听课的相关情况进行了探讨和交流,听课教师认为,李鹏老师授课目标清晰,案例使用恰当,课程中使用了多种媒体形式丰富教学内容,讲课有吸引力,课堂氛围较好,同时授课中注意了思政内容的融入,同时,听课教师也就课件制作中出现的一些问题向授课教师提出了意见和建议,通过此次观摩课听评课活动,促进了会展专业教师间的学习交流,对教学质量的提高和教师素质的提升起到了积极的推动作用",2021/5/18,会展经济与管理教研室组织期中教学观摩课活动
"旅游学院,推动党史教育走深走实,一个小小的斗争火种,有时会引发一场熊熊燃烧的革命烈焰,月,日下午,旅游学院召开教职工大会,通过观看五卅惨案党史教育视频,旅游学院全体教职工切实感受到了共产党人顽强拼搏的优秀品质和顽强拼搏的不屈意志,思想上受到了教育和洗礼,会议集体观看了,党史故事,讲,五卅惨案,掀起风暴,教育视频,五卅运动是在中国共产党领导下进行的一次群众性的爱国反帝运动,是一次有组织,有目标的运动,这是共产党作为一支独立的政治力量登上历史舞台之后第一次领导革命斗争,以绝对的实力发挥出了共产党人的先锋模范作用,教职工们纷纷表示要学习共产党人追求真理,坚忍不拔的革命意志,发挥先锋模范作用,紧扣,学史明理,学史增信,学史崇德,学史力行,目标要求,结合实际工作,认真研读习近平同志,论中国共产党历史,努力做到学党史,悟思想,学党史,促提升,做爱岗敬业的,四有,好老师",2021/5/17,推动党史教育走深走实
"凤凰花开,资助育人,敬老院志愿服务活动,为进一步完善学校学生资助工作体系,体现,发展性资助,工作理念,提高我校家庭经济困难学生感恩意识及综合素质,月,日下午,旅游学院和学生工作处共同组织了全校的,凤凰花开,资助育人,敬老院志愿服务活动,名老师和,名获得国家励志奖学金,省政府励志奖学金,国家助学金的同学来到文昌街道敬老院,配合防疫要求,佩戴口罩,有序排队,接受体温监测和消毒,为老人们送了慰问品后,同学们和老人一起聊天,帮老人了解更多的手机功能,为老人们表演节目,包括唱校歌,表演八段锦和太极操,老人们看到同学们的表演喜笑颜开,还即兴表演了舞蹈,同学们也纷纷加入,通过参与本次的敬老院志愿服务活动,同学们都有所收获,他们将时刻怀揣一颗感恩的心,感恩党和国家的帮助,感恩父母的辛勤付出,感恩老师的谆谆教诲,感恩社会的关爱,努力学习,不断充实提升自我,学会奉献自我,将来能做一个对国家和社会有用的人",2021/5/16,凤凰花开，资助育人—敬老院志愿服务活动
"旅游学院,级旅游管理专业综合实习暨研学旅行,鲁西南线,顺利结束,月,日到,月,日,我院,级旅游管理,酒店管理专业学生,名同学,在相关教师的带领下,奔赴鲁西南地区进行了为期三天的综合实习暨研学旅行,本次专业综合实习,同学们主要奔赴济宁尼山圣境,枣庄台儿庄古城,兰陵压油沟,沂南竹泉村,沂南红石寨等景区景点进行专业研学,并实地参观了曲阜咏归酒店和台儿庄古城景区和竹泉村内多家民宿酒店,本次活动,行程紧凑,内容充实,收获良多,同学们在实习活动中展现了女院学子良好的纪律性与精神风貌,深受旅行社,酒店和景区相关负责人的好评,在尼山圣境,台儿庄等相关景区景点,同学们仔细聆听专业导游的讲解,深入学习了导游的讲解技巧和专业技能,在咏归,天圆等知名酒店,学生深入酒店客房进行专业学习,掌握了不同酒店的设计风格与设施配套,了解了当今酒店行业的发展趋势,在旅途中,同学们畅所欲言,争相发言,交流了专业综合实习的收获与感悟,也对今后的学业职业发展有了更加明确的规划,圆满完成了专业综合实习任务,撰稿人,鲁春晓",2021/5/14,2018级旅游管理专业综合实习暨研学旅行（鲁西南线）顺利结束
"旅游学院,级旅游管理专业综合实习暨研学旅行,胶东半岛线,顺利结束,月,日到,月,日,我院,级旅游管理专业学生,名同学,在旅行社组织及专业教师的带领下,奔赴胶东半岛地区进行为期,天的综合实习暨研学旅行,本次专业综合实习,同学们主要奔赴蓬莱长岛,荣成东楮岛,青岛等地针对景区开发及运营管理,旅游新业态,工业旅游,海洋牧场等,全域旅游发展,住宿业新热点,民宿等方面进行专业研学,并在整个过程中,近距离观摩导游如何带团,如何处理突发事故,如何现场组织和景区讲解,达到了综合实习的目的,本次活动,行程紧凑,内容充实,收获良多,同学们在实习活动中展现了女院学子良好的纪律性与精神风貌,深受旅行社,酒店和景区相关负责人的好评,在长岛,同学们不仅实地考察了九丈崖和月牙湾景区的开发和运营管理状况,还深入考察了三个级别的渔家乐,并体验了渔家乐的特色住宿和餐饮,在东楮岛,全方位考察全域旅游发展为国家级历史文化名村,东楮岛村带来的巨大变化,考察以海草房为主题的民宿设计及乡村休闲度假业态的兴起,全面深入地了解我国旅游发展新业态,海洋牧场的发展,并亲身体验了东楮岛国家级海洋牧场,在青岛,主要考察了栈桥等城市地标性建筑,青岛德国总督楼旧址博物馆,八大关历史文化街区及工业旅游的典范,青岛啤酒厂,让学生了解城市旅游中各种旅游业态打造的重要性,在整个实习过程中,同学们全方位观摩导游的各种业务,聆听并学习专业导游带团的经验及教训,本次专业综合实习,既丰富了学生对旅游行业的综合认知,也使学生对自己今后的学业职业发展有了更加明确的规划,圆满完成了专业综合实习任务",2021/5/14,2018级旅游管理专业综合实习暨研学旅行（胶东半岛线）顺利结束
"旅游学院,届考研指导讲座成功举办,为了营造旅游学院良好的学风,让,级学生更好地了解当前考研形势,深入了解研究生备考相关信息,早日合理选择自己的考研方向,确定自己的考研目标,年,月,日下午,旅游学院,届考研指导讲座于博文楼,教室成功举办,旅游学院,级有志考研的同学积极参与了此次专题讲座,此次讲座邀请著名考研辅导研究专家胡强老师担任主讲人,胡强老师结合自己长期的工作经验和国家最新的考研政策,围绕考研考什么,考研竞争格局,考研目标选择三个方面,向同学们分析了最新的考研形势,考研的学科架构,考研目标选择,通过分析,让学生们了解考研的最新状况,从而高效地找到适合自身的专业与院校的思路和方法,在讲座中,胡强老师援引经典的案例和翔实的数据娓娓道来,给同学们带来了最新的考研信息和宏观动态,同学们纷纷表示受益匪浅,本次讲座的开展,不仅鼓舞了同学们的考研热情,也使旅游学院有志考研的,级同学掌握了考研动态,认清考研形势,明确了考研目标,对于未来的考研学习和院校,专业选择有了更加理性的认识",2021/5/14,旅游学院2023届考研指导讲座成功举办
"山东女子学院旅游学院酒店管理专业举办行业专家系列讲座,年,月,日,酒店管理专业教研室邀请济南凯宾斯基酒店人力资源总监王静以国际品牌酒店人才成长为主题,为酒店管理专业,级和,级全体同学做了一场精彩的讲座,王静毕业于香港理工大学酒店与旅游业管理专业硕士,从事国际品牌酒店运营及管理二十余年,负责济南凯宾斯基酒店人力资源运营与管理,是雅高酒店集团认证高级人力资源专家及培训认证师,在校企合作及人才培养项目上取得卓越成绩,王总监围绕着国际品牌酒店人才的成长路径,结合自身的职业发展经历讲述了酒店管理专业人才的职业生涯选择和发展,同时给同学们未来的职业成长提出了建议,相关同学也就自己关心的问题与王静总监进行了交流,会后旅游学院特聘王静总监为酒店管理专业的行业导师,为其颁发了证书,此次讲座为酒店管理专业同学在专业发展和职业规划方面提供了有益指导和帮助",2021/5/14,酒店管理专业举办行业专家系列讲座
"月,日,日,由文化和旅游部人才中心主办的文化和旅游新型人才培养计划暨,首届酒店管理与数字化运营专业建设研讨班,在广州举办,我院副院长许爱霞和酒店管理教研室主任薛美花参加了此次会议,会议邀请了暨南大学深圳旅游学院章牧教授,中山大学旅游学院曾国军教授,上海师范大学旅游学院黄崎教授,蓝豆云创始人兼,杨书帆先生,隐奢逸境酒店管理公司数字科技部总经理郝鹏先生等院校及业界专家分别就酒店电子商务,收益管理与定价战略,酒店虚拟仿真实验,前厅服务课程,客房智能管理等方面,探讨了当前新专业新课程开发路径与教学模式以及如何构建酒店专业数字化课程体系,如何助力酒店行业高素质技术技能型人才培养等话题,圆桌论坛就产业转型与数字化人才需求新变化,现有人才培养方案如何与新版专业目录体系有机融合,新专业新课程开发路径与教学模式,酒店专业实验室建设,产业学院如何扎根于院校等问题展开激烈讨论,通过参会学习,两位教师收获颇丰,对于酒店管理专业的数字化转型和发展,以及酒店数字化实验室建设有了深入的理解,对下一步酒店管理专业的发展和数字化改革方向有了大体的建设思路",2021/5/6,我院教师参加酒店管理与数字化运营专业建设研讨班
"月,日,日,由山东新丞华展览有限公司举办的,第六届中国,济南,绿色建筑与装配式建筑展览会,在山东国际会展中心开幕,我院,级会展经济与管理专业,名学生接受邀请,参与了志愿服务工作,学生分别在现场商务服务组,论坛组,观众接待组,服务组开展服务工作,这次志愿服务工作,是学生走出校园,接触行业一线实践工作的重要一环,也是我院与会展企业共建实习就业双基地,做好学生的能力培养的重要环节,也体现了本专业,培养服务山东地方社会经济发展,德智体美劳全面发展的应用型专门人才,的人才培养目标,撰稿人,李甜甜",2021/4/24,2019级会展经济与管理专业学生参与行业实践
